Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
GRCh38_ENSG00000126432,GRCh38_PRDX5,241,-0.7111,248,-0.7328,267,-0.5507,440,0.27229,421,0.16545,497,0.59197
GRCh38_ENSG00000168071,GRCh38_CCDC88B,74,0.75708,28,-0.8745,49,0.07385,24,-1.1303,21,-1.2391,73,1.04766
GRCh38_ENSG00000162302,GRCh38_RPS6KA4,85,-0.8489,141,-0.0618,87,-0.8042,133,-0.1651,245,0.85636,165,0.25940
GRCh38_ENSG00000168066,GRCh38_SF1,149,0.09545,97,-0.6321,107,-0.4302,113,-0.3765,200,0.58643,175,0.48140
GRCh38_ENSG00000168067,GRCh38_MAP4K2,16,-0.4184,25,0.31159,28,0.43825,20,-0.1132,14,-0.6170,21,0.00210
GRCh38_ENSG00000133895,GRCh38_MEN1,10,-1.0654,9,-1.2456,27,0.47607,22,0.18039,30,0.68095,23,0.31907
GRCh38_ENSG00000171219,GRCh38_CDC42BPG,9,-0.9537,13,-0.3395,5,-1.5939,12,-0.4566,12,-0.5176,28,1.33292
GRCh38_ENSG00000110047,GRCh38_EHD1,65,-0.6234,90,-0.1416,84,-0.2344,82,-0.3028,164,0.86034,105,0.17002
GRCh38_ENSG00000110046,GRCh38_ATG2A,32,-0.5158,68,0.83698,19,-1.2782,35,-0.4204,46,0.07364,46,0.09022
GRCh38_ENSG00000068971,GRCh38_PPP2R5B,31,0.05077,32,0.10966,30,0.01817,22,-0.5423,35,0.27730,32,0.12176
GRCh38_ENSG00000213465,GRCh38_ARL2,65,-0.3381,57,-0.6056,64,-0.3778,75,-0.1468,124,0.70359,98,0.40413
GRCh38_ENSG00000110025,GRCh38_SNX15,23,-0.3785,31,0.04683,16,-0.9231,20,-0.6399,37,0.36035,40,0.62287
GRCh38_ENSG00000168061,GRCh38_SAC3D1,15,-0.4662,11,-0.9121,8,-1.3576,16,-0.3177,39,1.10903,27,0.67541
GRCh38_ENSG00000146670,GRCh38_CDCA5,10,-0.7758,4,-2.2216,3,-2.3532,21,0.47497,56,2.25676,14,-0.2701
GRCh38_ENSG00000162300,GRCh38_ZFPL1,16,-1.0492,33,0.09965,29,-0.1208,30,-0.0532,40,0.42096,33,0.14421
GRCh38_ENSG00000149823,GRCh38_VPS51,58,-0.4268,74,-0.0484,47,-0.7282,70,-0.1513,92,0.30552,91,0.40258
GRCh38_ENSG00000149809,GRCh38_TM7SF2,14,-2.1808,190,2.64647,34,-0.9347,29,-1.2367,6,-3.4799,42,-0.7312
GRCh38_ENSG00000174276,GRCh38_ZNHIT2,23,-0.3034,22,-0.4118,11,-1.4457,24,-0.2609,47,0.82966,36,0.53134
GRCh38_ENSG00000149806,GRCh38_FAU,884,-0.5839,992,-0.4473,800,-0.7382,1376,0.13067,1776,0.53475,1538,0.39269
GRCh38_ENSG00000162298,GRCh38_SYVN1,98,1.06168,50,-0.0510,68,0.44158,39,-0.4906,48,-0.1195,42,-0.4217
GRCh38_ENSG00000149792,GRCh38_MRPL49,25,-0.7641,43,0.08991,56,0.51862,39,-0.0714,45,0.15161,39,-0.0759
GRCh38_ENSG00000014216,GRCh38_CAPN1,162,-0.7025,263,0.06731,111,-1.2665,181,-0.5793,379,0.66426,330,0.58503
GRCh38_ENSG00000014138,GRCh38_POLA2,14,-0.0367,8,-0.9844,21,0.53434,9,-0.8636,39,1.66173,13,-0.2084
GRCh38_ENSG00000149798,GRCh38_CDC42EP2,10,-0.2704,16,0.49226,4,-1.6420,8,-0.6341,30,1.49052,10,-0.4056
GRCh38_ENSG00000133884,GRCh38_DPF2,25,-0.3993,22,-0.6150,40,0.35623,35,0.15763,38,0.26598,34,0.14511
GRCh38_ENSG00000126391,GRCh38_FRMD8,39,-1.2374,115,0.50270,55,-0.7313,91,0.06465,49,-0.8903,107,0.43523
GRCh38_ENSG00000245532,GRCh38_NEAT1,829,-1.2876,2630,0.60904,1406,-0.4802,2837,0.76198,621,-1.7210,1755,-0.1667
GRCh38_ENSG00000251562,GRCh38_MALAT1,1747,-1.2744,2099,-1.0836,2797,-0.5552,13837,3.19185,605,-2.8464,922,-2.5201
GRCh38_ENSG00000142186,GRCh38_SCYL1,76,-0.2223,84,-0.0641,120,0.51611,73,-0.3179,99,0.20684,88,0.01537
GRCh38_ENSG00000168056,GRCh38_LTBP3,49,0.22978,34,-0.4084,97,1.39312,30,-0.5892,40,-0.1084,37,-0.2538
GRCh38_ENSG00000173465,GRCh38_ZNRD2,33,-0.8813,49,-0.3277,38,-0.6866,61,0.04475,81,0.50593,73,0.46163
GRCh38_ENSG00000176973,GRCh38_FAM89B,69,-0.9009,122,-0.0151,93,-0.4424,116,-0.1099,101,-0.3098,165,0.63495
GRCh38_ENSG00000173442,GRCh38_EHBP1L1,156,-0.6145,200,-0.2524,237,0.04465,158,-0.6494,247,0.11377,316,0.70483
GRCh38_ENSG00000173327,GRCh38_MAP3K11,79,-0.0307,55,-0.6588,78,-0.0597,79,-0.0496,97,0.28959,96,0.35931
GRCh38_ENSG00000197136,GRCh38_PCNX3,21,-0.2449,28,0.23506,17,-0.5628,20,-0.3324,23,-0.0826,29,0.36949
GRCh38_ENSG00000213445,GRCh38_SIPA1,80,0.87585,45,-0.0897,60,0.38167,26,-0.9790,79,0.84193,37,-0.4779
GRCh38_ENSG00000173039,GRCh38_RELA,101,-0.2917,120,-0.0154,111,-0.1302,115,-0.0878,135,0.17933,131,0.16224
GRCh38_ENSG00000172977,GRCh38_KAT5,32,-0.6789,40,-0.3683,42,-0.2231,44,-0.1737,52,0.09711,65,0.62711
GRCh38_ENSG00000172922,GRCh38_RNASEH2C,72,0.29009,59,-0.0321,53,-0.2007,54,-0.1981,108,0.95817,48,-0.4460
GRCh38_ENSG00000254470,GRCh38_AP5B1,24,0.07278,28,0.37028,7,-1.7044,20,-0.2256,22,-0.0719,27,0.30661
GRCh38_ENSG00000172818,GRCh38_OVOL1,14,-2.2619,155,1.86020,32,-1.1056,49,-0.4739,22,-1.6114,57,-0.2505
GRCh38_ENSG00000172757,GRCh38_CFL1,593,-0.6968,856,-0.1378,675,-0.4962,843,-0.1668,1640,0.95498,982,0.12378
GRCh38_ENSG00000172732,GRCh38_MUS81,44,0.14045,32,-0.4157,19,-1.1929,21,-1.0731,57,0.55039,60,0.87775
GRCh38_ENSG00000172638,GRCh38_EFEMP2,59,1.06540,14,-1.3059,102,2.09927,19,-0.8228,46,0.64010,13,-1.5778
GRCh38_ENSG00000172500,GRCh38_FIBP,49,-0.3641,43,-0.6235,34,-0.9431,60,-0.0593,98,0.74442,78,0.49072
GRCh38_ENSG00000175602,GRCh38_CCDC85B,134,-0.0850,140,-0.0179,128,-0.1552,95,-0.6820,186,0.44614,165,0.33025
GRCh38_ENSG00000175592,GRCh38_FOSL1,49,-0.7745,89,0.19275,42,-1.0187,46,-0.9457,144,0.96987,100,0.46182
GRCh38_ENSG00000175573,GRCh38_C11orf68,48,0.02529,50,0.08427,36,-0.4330,44,-0.1177,50,0.08206,51,0.13731
GRCh38_ENSG00000175550,GRCh38_DRAP1,124,-0.3025,127,-0.2956,113,-0.4562,76,-1.1588,260,0.90553,201,0.63893
GRCh38_ENSG00000175467,GRCh38_SART1,27,-0.8888,42,-0.2418,29,-0.7583,56,0.28403,68,0.57535,53,0.21262
GRCh38_ENSG00000175376,GRCh38_EIF1AD,17,-0.5659,23,-0.1539,26,0.03743,27,0.12650,25,-0.0075,28,0.20345
GRCh38_ENSG00000175334,GRCh38_BANF1,78,-0.2156,51,-0.9590,37,-1.3395,36,-1.5018,212,1.48196,130,0.86685
GRCh38_ENSG00000175315,GRCh38_CST6,39,-1.9185,353,2.03527,91,-0.6715,107,-0.4632,11,-3.7538,111,-0.4528
GRCh38_ENSG00000087365,GRCh38_SF3B2,107,-0.3196,83,-0.7927,158,0.30255,119,-0.1811,186,0.56549,153,0.32770
GRCh38_ENSG00000175115,GRCh38_PACS1,29,-0.5382,40,-0.0497,31,-0.4086,43,0.10459,36,-0.2109,49,0.37793
GRCh38_ENSG00000174996,GRCh38_KLC2,13,-0.3112,12,-0.4264,10,-0.6651,14,-0.1699,37,1.41933,15,-0.1076
GRCh38_ENSG00000174903,GRCh38_RAB1B,129,-0.3123,146,-0.1244,117,-0.4629,134,-0.2844,250,0.76426,172,0.18538
GRCh38_ENSG00000174851,GRCh38_YIF1A,72,-0.5513,89,-0.2591,130,0.38396,124,0.34706,105,0.04009,98,-0.0954
GRCh38_ENSG00000174807,GRCh38_CD248,62,0.83443,15,-1.4824,78,1.24517,32,-0.2626,114,1.99233,8,-2.6234
GRCh38_ENSG00000174791,GRCh38_RIN1,41,-0.0627,16,-1.6398,37,-0.2333,17,-1.4701,74,0.89235,70,1.16165
GRCh38_ENSG00000174744,GRCh38_BRMS1,66,-0.3380,56,-0.6618,66,-0.3484,59,-0.5793,122,0.64566,113,0.70360
GRCh38_ENSG00000174684,GRCh38_B4GAT1,25,0.03874,9,-1.5602,17,-0.5512,15,-0.8258,38,0.72439,39,1.05033
GRCh38_ENSG00000174547,GRCh38_MRPL11,32,-0.4749,31,-0.5924,18,-1.3593,47,0.14561,94,1.29405,45,0.07806
GRCh38_ENSG00000254986,GRCh38_DPP3,39,-0.4017,32,-0.7674,30,-0.8057,35,-0.6167,89,0.93694,71,0.75090
GRCh38_ENSG00000174165,GRCh38_ZDHHC24,36,0.26939,29,-0.0786,30,-0.0102,20,-0.6834,33,0.11356,36,0.32353
GRCh38_ENSG00000174080,GRCh38_CTSF,33,0.89863,14,-0.5325,53,1.74628,17,-0.1895,13,-0.6142,10,-1.1484
GRCh38_ENSG00000173992,GRCh38_CCS,67,-0.1412,52,-0.5772,72,-0.0111,43,-0.8838,91,0.35613,102,0.76756
GRCh38_ENSG00000239306,GRCh38_RBM14,38,-0.1567,28,-0.7263,29,-0.5708,39,-0.1345,68,0.76048,52,0.42098
GRCh38_ENSG00000173933,GRCh38_RBM4,82,-0.3195,87,-0.2480,95,-0.0841,96,-0.0782,111,0.15590,117,0.31564
GRCh38_ENSG00000173898,GRCh38_SPTBN2,5,-2.0165,30,0.61079,12,-0.9152,17,-0.4556,2,-3.4679,35,1.09079
GRCh38_ENSG00000173715,GRCh38_C11orf80,25,0.46083,19,0.00766,7,-1.5161,9,-1.1254,11,-0.8168,29,1.03152
GRCh38_ENSG00000173653,GRCh38_RCE1,21,-0.8005,25,-0.5937,28,-0.3869,20,-0.9542,45,0.36609,58,1.10719
GRCh38_ENSG00000173599,GRCh38_PC,17,-1.3070,30,-0.4754,15,-1.5298,23,-0.8989,115,1.84749,49,0.41547
GRCh38_ENSG00000173621,GRCh38_LRFN4,21,0.40657,6,-1.4845,12,-0.5423,10,-0.8876,15,-0.1262,28,1.26448
GRCh38_ENSG00000173156,GRCh38_RHOD,37,-1.6926,97,-0.2663,111,-0.0220,126,0.20779,108,-0.0657,141,0.49177
GRCh38_ENSG00000173120,GRCh38_KDM2A,29,-0.8189,62,0.40395,42,-0.2707,59,0.31684,39,-0.3707,48,-0.0605
GRCh38_ENSG00000173020,GRCh38_GRK2,157,0.11530,137,-0.1083,194,0.46794,81,-1.0006,125,-0.2452,182,0.48129
GRCh38_ENSG00000172932,GRCh38_ANKRD13D,87,0.10603,47,-0.9290,79,-0.0557,27,-1.7830,77,-0.0849,141,1.32635
GRCh38_ENSG00000172830,GRCh38_SSH3,17,-1.1413,32,-0.2337,17,-1.1690,40,0.17838,31,-0.2436,51,0.77632
GRCh38_ENSG00000172613,GRCh38_RAD9A,36,0.42029,33,0.31930,25,-0.2054,15,-1.0186,25,-0.1504,32,0.29151
GRCh38_ENSG00000175482,GRCh38_POLD4,134,-0.1595,166,0.20615,160,0.12010,85,-0.9393,125,-0.2713,187,0.50571
GRCh38_ENSG00000175505,GRCh38_CLCF1,6,-1.1129,17,0.48626,6,-1.2416,8,-0.8414,38,1.88004,10,-0.4870
GRCh38_ENSG00000172531,GRCh38_PPP1CA,238,-0.0270,163,-0.6843,161,-0.6335,192,-0.4074,421,0.92190,296,0.44038
GRCh38_ENSG00000175463,GRCh38_TBC1D10C,34,1.22767,8,-1.0898,38,1.43115,8,-1.2130,9,-0.9190,16,0.03435
GRCh38_ENSG00000175634,GRCh38_RPS6KB2,80,-0.2456,79,-0.3084,67,-0.5230,76,-0.3676,105,0.18748,125,0.63711
GRCh38_ENSG00000172725,GRCh38_CORO1B,57,-0.2740,62,-0.1462,40,-0.8004,72,0.12721,80,0.27389,76,0.25701
GRCh38_ENSG00000172663,GRCh38_TMEM134,68,-0.5321,86,-0.1958,101,0.08610,56,-0.8997,63,-0.6546,147,0.99044
GRCh38_ENSG00000110711,GRCh38_AIP,35,-0.2854,33,-0.4282,85,1.19204,36,-0.2528,47,0.17745,38,-0.1960
GRCh38_ENSG00000110697,GRCh38_PITPNM1,45,0.13169,36,-0.2329,41,-0.0283,19,-1.2705,57,0.53023,53,0.55067
GRCh38_ENSG00000167797,GRCh38_CDK2AP2,62,0.42257,25,-1.0754,36,-0.4280,20,-1.4215,94,1.12978,65,0.67995
GRCh38_ENSG00000084207,GRCh38_GSTP1,999,-1.0549,1657,-0.3043,1155,-0.8340,2263,0.25610,3016,0.70346,2225,0.25943
GRCh38_ENSG00000167792,GRCh38_NDUFV1,91,-0.3242,88,-0.4137,129,0.22771,88,-0.4175,147,0.44458,133,0.36925
GRCh38_ENSG00000167799,GRCh38_NUDT8,9,-1.1094,11,-0.7617,6,-1.6776,14,-0.3675,15,-0.2561,33,1.46260
GRCh38_ENSG00000132746,GRCh38_ALDH3B2,44,-2.2311,314,0.96401,99,-1.0203,136,-0.5915,17,-3.5751,285,0.90722
GRCh38_ENSG00000110057,GRCh38_UNC93B1,80,0.34909,38,-0.8717,111,0.90086,49,-0.4816,76,0.27034,67,0.09476
GRCh38_ENSG00000110717,GRCh38_NDUFS8,129,-0.0945,122,-0.2077,93,-0.5972,98,-0.5697,229,0.85175,159,0.31783
GRCh38_ENSG00000110719,GRCh38_TCIRG1,124,0.88264,31,-1.4355,166,1.40273,46,-0.7957,72,-0.0280,71,-0.0404
GRCh38_ENSG00000110066,GRCh38_KMT5B,24,-0.5407,29,-0.2566,28,-0.2845,45,0.49739,31,-0.1319,36,0.13147
GRCh38_ENSG00000171067,GRCh38_C11orf24,60,0.51892,26,-0.8306,28,-0.6793,44,0.01216,76,0.94088,43,-0.0180
GRCh38_ENSG00000110075,GRCh38_PPP6R3,42,-0.7121,49,-0.5097,74,0.18499,89,0.56624,82,0.34397,62,-0.1314
GRCh38_ENSG00000110090,GRCh38_CPT1A,29,0.49580,4,-2.3920,38,0.97323,23,0.15834,38,0.95665,17,-0.4054
GRCh38_ENSG00000197345,GRCh38_MRPL21,51,-0.3865,50,-0.4613,64,-0.0303,35,-1.0434,121,1.02557,82,0.49909
GRCh38_ENSG00000132740,GRCh38_IGHMBP2,15,0.24059,13,0.05811,4,-1.5344,7,-0.9096,23,0.96660,15,0.29521
GRCh38_ENSG00000162341,GRCh38_TPCN2,12,0.10255,11,0.05619,3,-1.7633,2,-2.3685,21,1.10980,15,0.73199
GRCh38_ENSG00000110092,GRCh38_CCND1,97,-0.4398,42,-1.8124,125,-0.0423,123,-0.0877,188,0.62243,182,0.77999
GRCh38_ENSG00000149716,GRCh38_LTO1,11,-0.1472,9,-0.3460,2,-2.4676,9,-0.3882,22,1.06340,15,0.49122
GRCh38_ENSG00000131620,GRCh38_ANO1,35,-0.9458,41,-0.7748,49,-0.4061,62,-0.0561,107,0.84955,81,0.51587
GRCh38_ENSG00000168040,GRCh38_FADD,35,-0.7690,41,-0.5747,39,-0.5750,56,-0.0253,90,0.74398,71,0.46420
GRCh38_ENSG00000131626,GRCh38_PPFIA1,31,-0.8924,45,-0.3498,76,0.50966,61,0.15809,37,-0.6194,66,0.37591
GRCh38_ENSG00000085733,GRCh38_CTTN,134,-0.5148,147,-0.4129,206,0.16459,131,-0.6093,276,0.64654,230,0.45489
GRCh38_ENSG00000172890,GRCh38_NADSYN1,55,-0.3863,59,-0.2931,52,-0.4521,43,-0.8431,51,-0.5027,113,1.11880
GRCh38_ENSG00000137522,GRCh38_RNF121,18,-0.4490,23,-0.0836,23,-0.0984,25,0.06969,30,0.34744,25,0.05541
GRCh38_ENSG00000137497,GRCh38_NUMA1,103,0.17226,103,0.18904,114,0.32595,76,-0.3504,98,0.09128,85,-0.1768
GRCh38_ENSG00000149357,GRCh38_LAMTOR1,153,-0.4703,141,-0.6482,227,0.15987,196,-0.0867,272,0.45449,244,0.36139
GRCh38_ENSG00000110200,GRCh38_ANAPC15,32,-0.0120,19,-0.9437,22,-0.6061,19,-0.9359,102,2.01667,32,-0.0556
GRCh38_ENSG00000110203,GRCh38_FOLR3,17,-0.6488,25,-0.0521,10,-1.3987,15,-0.9308,45,0.90279,36,0.70428
GRCh38_ENSG00000165458,GRCh38_INPPL1,53,0.59543,18,-1.1761,83,1.36967,15,-1.4798,56,0.67181,37,0.00631
GRCh38_ENSG00000162129,GRCh38_CLPB,15,0.43409,9,-0.4838,0,-4.0787,11,-0.0491,20,0.86318,14,0.32005
GRCh38_ENSG00000186635,GRCh38_ARAP1,48,-0.1031,57,0.20227,60,0.26022,47,-0.1239,65,0.38239,43,-0.3448
GRCh38_ENSG00000214530,GRCh38_STARD10,87,-0.6581,118,-0.2144,118,-0.1919,110,-0.3279,94,-0.5484,192,0.82517
GRCh38_ENSG00000168010,GRCh38_ATG16L2,34,0.12998,23,-0.5154,51,0.76786,13,-1.4109,22,-0.5420,45,0.79695
GRCh38_ENSG00000137478,GRCh38_FCHSD2,15,-0.0778,8,-1.1217,15,-0.1133,27,0.97255,11,-0.6123,17,0.07939
GRCh38_ENSG00000175591,GRCh38_P2RY2,7,-1.5371,16,-0.2884,10,-1.0426,18,-0.1389,25,0.39035,28,0.81504
GRCh38_ENSG00000260401,GRCh38_AP002761.4,10,-0.5227,5,-1.6566,4,-1.7569,18,0.47485,15,0.13939,21,0.96797
GRCh38_ENSG00000171631,GRCh38_P2RY6,18,0.44273,7,-1.1353,39,1.75312,16,0.22954,19,0.48254,6,-1.4813
GRCh38_ENSG00000110237,GRCh38_ARHGEF17,44,1.05697,12,-1.0627,44,1.08240,11,-1.1827,62,1.70019,11,-1.2755
GRCh38_ENSG00000054967,GRCh38_RELT,24,0.09918,15,-0.7073,33,0.61438,13,-0.8890,37,0.82591,25,0.21374
GRCh38_ENSG00000175582,GRCh38_RAB6A,54,-0.5254,60,-0.3940,75,-0.0030,86,0.24934,71,-0.0930,87,0.29912
GRCh38_ENSG00000175581,GRCh38_MRPL48,18,-0.6346,20,-0.4943,13,-1.1069,18,-0.6640,48,0.94868,38,0.76011
GRCh38_ENSG00000181924,GRCh38_COA4,35,-0.8382,46,-0.4596,45,-0.4366,47,-0.4140,95,0.74831,79,0.61645
GRCh38_ENSG00000175575,GRCh38_PAAF1,12,-0.3128,8,-1.1282,6,-1.2739,12,-0.4644,25,0.80271,23,0.96542
GRCh38_ENSG00000175567,GRCh38_UCP2,19,-0.0029,9,-1.1541,67,2.27808,11,-0.9455,8,-1.3135,18,-0.0601
GRCh38_ENSG00000214517,GRCh38_PPME1,12,-0.4852,13,-0.4899,11,-0.6106,23,0.55975,26,0.66084,16,-0.0776
GRCh38_ENSG00000077514,GRCh38_POLD3,11,-0.3265,7,-1.1367,1,-3.1999,17,0.42650,32,1.49028,14,0.10285
GRCh38_ENSG00000166439,GRCh38_RNF169,17,-0.8805,32,0.10222,23,-0.4630,42,0.57836,39,0.38799,26,-0.3005
GRCh38_ENSG00000118363,GRCh38_SPCS2,183,0.47174,130,-0.0896,110,-0.3401,133,-0.0481,182,0.46393,122,-0.2276
GRCh38_ENSG00000137491,GRCh38_SLCO2B1,44,-0.1551,25,-1.1065,145,1.91530,58,0.33653,7,-2.8632,41,-0.3248
GRCh38_ENSG00000137486,GRCh38_ARRB1,26,0.71615,17,0.06693,26,0.75940,15,-0.2252,21,0.37219,10,-0.9859
GRCh38_ENSG00000149273,GRCh38_RPS3,842,-0.3096,617,-0.8662,959,-0.1028,848,-0.3312,1616,0.75482,1295,0.51428
GRCh38_ENSG00000149257,GRCh38_SERPINH1,355,0.57938,127,-1.1407,489,1.13174,131,-1.0813,616,1.56166,172,-0.7124
GRCh38_ENSG00000062282,GRCh38_DGAT2,15,-1.6485,104,1.74046,26,-0.8547,41,-0.1789,20,-1.2566,34,-0.5419
GRCh38_ENSG00000198382,GRCh38_UVRAG,12,-0.2056,3,-2.2340,20,0.57600,19,0.64337,21,0.68454,13,-0.0889
GRCh38_ENSG00000137492,GRCh38_THAP12,13,-0.8912,13,-0.9335,32,0.57960,32,0.66454,28,0.36252,21,-0.1650
GRCh38_ENSG00000137507,GRCh38_LRRC32,37,0.23919,14,-1.3739,143,2.87732,23,-0.5198,28,-0.1704,11,-1.8193
GRCh38_ENSG00000182704,GRCh38_TSKU,42,-0.8921,42,-0.9828,106,0.56488,91,0.35954,86,0.22653,83,0.21474
GRCh38_ENSG00000078124,GRCh38_ACER3,13,-0.8919,15,-0.6671,28,0.34027,32,0.66137,43,1.04624,16,-0.6530
GRCh38_ENSG00000149269,GRCh38_PAK1,25,-0.7237,39,-0.0136,20,-1.0376,42,0.11916,65,0.81802,41,0.06662
GRCh38_ENSG00000074201,GRCh38_CLNS1A,31,-0.8616,31,-0.9319,60,0.17277,66,0.36264,70,0.41108,62,0.28622
GRCh38_ENSG00000048649,GRCh38_RSF1,14,-1.0331,13,-1.2774,26,-0.0697,56,1.44399,30,0.15742,22,-0.4075
GRCh38_ENSG00000087884,GRCh38_AAMDC,13,0.06435,9,-0.5115,5,-1.2858,7,-0.7737,23,1.02073,16,0.58672
GRCh38_ENSG00000149262,GRCh38_INTS4,27,0.02238,21,-0.3986,12,-1.1597,17,-0.7385,42,0.72738,36,0.67414
GRCh38_ENSG00000151366,GRCh38_NDUFC2,184,0.07949,143,-0.3515,147,-0.2776,124,-0.5926,282,0.79377,200,0.28735
GRCh38_ENSG00000159063,GRCh38_ALG8,13,-0.8749,16,-0.5774,24,0.11542,27,0.31632,42,1.02927,20,-0.2147
GRCh38_ENSG00000188997,GRCh38_KCTD21,10,-0.3449,11,-0.1218,16,0.42651,10,-0.3888,14,0.19373,14,0.19888
GRCh38_ENSG00000149256,GRCh38_TENM4,15,-0.1786,8,-1.1468,45,1.75113,21,0.44586,9,-0.9564,12,-0.5309
GRCh38_ENSG00000137509,GRCh38_PRCP,71,0.12336,51,-0.4243,103,0.74020,50,-0.4807,107,0.79841,58,-0.2525
GRCh38_ENSG00000246067,GRCh38_RAB30-DT,17,-0.7436,41,0.76061,11,-1.3329,19,-0.5951,30,0.12282,32,0.31709
GRCh38_ENSG00000165494,GRCh38_PCF11,37,-0.2205,25,-0.8806,55,0.38790,53,0.37181,26,-0.8031,52,0.40590
GRCh38_ENSG00000137500,GRCh38_CCDC90B,23,-0.2728,18,-0.6715,31,0.19921,30,0.19512,35,0.41333,28,0.10540
GRCh38_ENSG00000171204,GRCh38_TMEM126B,23,-0.6752,32,-0.2265,47,0.43077,39,0.14678,31,-0.2508,39,0.17750
GRCh38_ENSG00000171202,GRCh38_TMEM126A,25,-0.4886,24,-0.6065,21,-0.7404,34,-0.0023,60,0.95798,39,0.30365
GRCh38_ENSG00000137504,GRCh38_CREBZF,46,0.73614,19,-0.7319,14,-1.1420,23,-0.4019,34,0.25381,38,0.57080
GRCh38_ENSG00000073921,GRCh38_PICALM,146,-0.6448,180,-0.3635,249,0.19634,256,0.26760,260,0.26103,228,0.06260
GRCh38_ENSG00000074266,GRCh38_EED,9,-1.1892,13,-0.7148,14,-0.5411,27,0.56512,26,0.45412,23,0.31849
GRCh38_ENSG00000149196,GRCh38_HIKESHI,30,-0.5501,35,-0.3755,54,0.36427,38,-0.1963,63,0.63847,45,0.10966
GRCh38_ENSG00000150687,GRCh38_PRSS23,134,0.18133,61,-1.1296,212,0.95517,115,-0.0609,215,0.98194,93,-0.4801
GRCh38_ENSG00000123892,GRCh38_RAB38,20,-1.3250,56,0.32644,29,-0.7621,56,0.33066,28,-0.8187,56,0.38560
GRCh38_ENSG00000109861,GRCh38_CTSC,108,-0.7713,138,-0.4422,280,0.75232,152,-0.2748,121,-0.5960,228,0.55332
GRCh38_ENSG00000166012,GRCh38_TAF1D,52,0.25333,28,-0.7810,51,0.21367,50,0.18755,59,0.44304,43,-0.0759
GRCh38_ENSG00000042429,GRCh38_MED17,20,0.81909,7,-0.9085,7,-0.9143,16,0.54204,10,-0.2457,13,0.07041
GRCh38_ENSG00000181333,GRCh38_HEPHL1,44,-1.1264,144,0.87618,7,-3.7379,104,0.23917,239,1.67080,42,-1.4013
GRCh38_ENSG00000110218,GRCh38_PANX1,14,-0.3009,13,-0.4726,17,-0.0188,14,-0.3914,21,0.28158,23,0.55712
GRCh38_ENSG00000166025,GRCh38_AMOTL1,48,0.15162,32,-0.5395,20,-1.2184,51,0.27467,100,1.41565,34,-0.4647
GRCh38_ENSG00000150316,GRCh38_CWC15,41,0.06991,26,-0.6989,77,1.11350,22,-0.9869,41,0.08364,46,0.33526
GRCh38_ENSG00000263465,GRCh38_SRSF8,22,0.06019,11,-1.0133,21,-0.0199,29,0.55682,14,-0.6368,25,0.33977
GRCh38_ENSG00000149218,GRCh38_ENDOD1,22,-0.7592,40,0.16181,43,0.25145,47,0.43938,20,-0.9660,36,-0.0273
GRCh38_ENSG00000149212,GRCh38_SESN3,11,-1.1689,11,-1.2491,50,1.27031,34,0.67904,9,-1.4772,25,0.14918
GRCh38_ENSG00000166037,GRCh38_CEP57,20,0.49697,7,-1.0821,22,0.65837,22,0.80488,17,0.27238,9,-0.8947
GRCh38_ENSG00000087053,GRCh38_MTMR2,12,-0.2106,10,-0.5483,25,0.95165,21,0.77791,15,0.06609,9,-0.9142
GRCh38_ENSG00000137693,GRCh38_YAP1,25,-0.7545,40,-0.0856,56,0.47853,51,0.35852,62,0.64476,31,-0.5806
GRCh38_ENSG00000110330,GRCh38_BIRC2,41,0.53008,21,-0.6026,44,0.67559,25,-0.2440,41,0.53273,25,-0.3101
GRCh38_ENSG00000152558,GRCh38_TMEM123,64,-0.6147,96,0.01202,156,0.81493,148,0.85080,57,-0.7933,62,-0.8094
GRCh38_ENSG00000137673,GRCh38_MMP7,76,0.99498,27,-0.7340,132,2.04095,31,-0.4833,28,-0.6307,21,-1.2176
GRCh38_ENSG00000166670,GRCh38_MMP10,21,-0.0758,10,-1.2372,1,-4.3397,18,-0.2994,77,2.26708,21,-0.0975
GRCh38_ENSG00000196611,GRCh38_MMP1,1601,1.19860,291,-1.6447,1815,1.42979,527,-0.6938,1420,0.98514,468,-0.9825
GRCh38_ENSG00000149968,GRCh38_MMP3,367,1.03856,52,-2.1695,214,0.13485,118,-0.8763,300,0.68921,250,0.52223
GRCh38_ENSG00000262406,GRCh38_MMP12,91,-0.7123,40,-2.0730,478,2.15666,168,0.28569,160,0.16492,98,-0.7348
GRCh38_ENSG00000137745,GRCh38_MMP13,61,1.11069,14,-1.3616,169,3.36918,15,-1.2108,4,-2.8046,7,-2.5044
GRCh38_ENSG00000137692,GRCh38_DCUN1D5,25,0.11948,14,-0.8186,29,0.36415,14,-0.8462,36,0.69523,29,0.44508
GRCh38_ENSG00000196954,GRCh38_CASP4,77,-0.3180,92,-0.0316,76,-0.3219,96,0.04119,97,0.05769,104,0.21212
GRCh38_ENSG00000137752,GRCh38_CASP1,31,-0.5375,32,-0.5285,76,0.92337,39,-0.1925,46,0.09615,46,0.14470
