Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7to10,Feature log2 fold change topic 7to10
GRCh38_ENSG00000101413,GRCh38_RPRD1B,18,-0.4504,22,-0.2029,17,-0.6523,33,0.77049
GRCh38_ENSG00000198959,GRCh38_TGM2,57,0.40065,17,-1.5323,70,1.05756,35,-0.4954
GRCh38_ENSG00000196756,GRCh38_SNHG17,32,0.10122,17,-0.9314,14,-1.3649,48,1.38352
GRCh38_ENSG00000170471,GRCh38_RALGAPB,14,-1.0336,33,0.28327,25,-0.2101,31,0.26580
GRCh38_ENSG00000204103,GRCh38_MAFB,51,-1.2005,100,-0.1965,185,1.20341,77,-0.7913
GRCh38_ENSG00000198900,GRCh38_TOP1,60,-0.6039,106,0.31755,103,0.31239,77,-0.3272
GRCh38_ENSG00000124181,GRCh38_PLCG1,28,0.30243,21,-0.2188,30,0.52212,19,-0.4913
GRCh38_ENSG00000174306,GRCh38_ZHX3,12,-0.2031,12,-0.1525,17,0.45462,12,-0.2554
GRCh38_ENSG00000132793,GRCh38_LPIN3,15,0.39251,12,0.11034,3,-1.9746,17,0.94386
GRCh38_ENSG00000124193,GRCh38_SRSF6,76,0.01468,54,-0.5756,85,0.25254,79,0.10408
GRCh38_ENSG00000101057,GRCh38_MYBL2,7,-1.0635,3,-2.1437,18,0.53852,18,0.65603
GRCh38_ENSG00000132823,GRCh38_OSER1,23,-0.8491,59,0.74315,39,-0.0608,36,-0.2722
GRCh38_ENSG00000124120,GRCh38_TTPAL,22,-0.6628,33,-0.0707,32,-0.1191,39,0.34905
GRCh38_ENSG00000132824,GRCh38_SERINC3,82,-0.6129,123,0.01834,146,0.38705,113,-0.1762
GRCh38_ENSG00000168734,GRCh38_PKIG,45,0.86093,9,-1.6863,42,1.04692,19,-0.7041
GRCh38_ENSG00000196839,GRCh38_ADA,34,0.15457,19,-0.7904,21,-0.7476,43,0.93471
GRCh38_ENSG00000166913,GRCh38_YWHAB,173,-0.3808,181,-0.3489,267,0.41963,216,-0.0426
GRCh38_ENSG00000025772,GRCh38_TOMM34,17,0.49501,11,-0.1803,6,-1.1544,16,0.71445
GRCh38_ENSG00000101109,GRCh38_STK4,30,0.11934,32,0.25608,38,0.67848,18,-0.9576
GRCh38_ENSG00000175121,GRCh38_WFDC5,14,-2.4472,191,2.18885,62,-0.2715,33,-1.5511
GRCh38_ENSG00000168703,GRCh38_WFDC12,72,-2.6658,1505,3.34195,271,-0.8341,75,-3.1058
GRCh38_ENSG00000124102,GRCh38_PI3,1002,-2.0803,11930,2.64207,2062,-1.1911,2025,-1.3535
GRCh38_ENSG00000124107,GRCh38_SLPI,940,-1.5735,5863,1.70223,2149,-0.3887,1756,-0.8586
GRCh38_ENSG00000124145,GRCh38_SDC4,66,-0.6604,84,-0.3178,75,-0.5672,137,0.83319
GRCh38_ENSG00000204070,GRCh38_SYS1,7,-1.2657,16,0.07313,14,-0.1374,18,0.39554
GRCh38_ENSG00000244274,GRCh38_DBNDD2,12,-0.5180,10,-0.9085,21,0.49771,18,0.19876
GRCh38_ENSG00000124155,GRCh38_PIGT,104,0.12744,71,-0.5107,86,-0.2111,113,0.42495
GRCh38_ENSG00000101457,GRCh38_DNTTIP1,33,0.28691,25,-0.2211,18,-0.8571,36,0.65832
GRCh38_ENSG00000175063,GRCh38_UBE2C,7,-1.0567,5,-1.5460,11,-0.4983,22,1.40044
GRCh38_ENSG00000124104,GRCh38_SNX21,14,-0.5882,31,0.69506,28,0.57260,13,-0.9709
GRCh38_ENSG00000101473,GRCh38_ACOT8,18,-0.0177,18,0.00524,16,-0.1974,20,0.16921
GRCh38_ENSG00000064601,GRCh38_CTSA,186,-0.2767,275,0.40482,214,-0.0625,208,-0.1437
GRCh38_ENSG00000100979,GRCh38_PLTP,67,0.06438,37,-0.9517,84,0.57328,63,-0.0477
GRCh38_ENSG00000100982,GRCh38_PCIF1,21,-0.2229,17,-0.6077,20,-0.3786,33,0.72485
GRCh38_ENSG00000198026,GRCh38_ZNF335,27,0.00573,27,-0.0187,17,-0.8360,35,0.63181
GRCh38_ENSG00000100985,GRCh38_MMP9,36,-1.4927,81,-0.3114,144,0.93225,83,-0.3434
GRCh38_ENSG00000124160,GRCh38_NCOA5,20,0.48741,12,-0.3179,9,-0.8744,19,0.63512
GRCh38_ENSG00000101017,GRCh38_CD40,31,0.94291,6,-1.7800,23,0.61584,15,-0.2468
GRCh38_ENSG00000080189,GRCh38_SLC35C2,53,0.06340,21,-1.4499,55,0.18013,61,0.50000
GRCh38_ENSG00000062598,GRCh38_ELMO2,22,0.80517,14,0.09918,9,-0.6485,14,0.06876
GRCh38_ENSG00000172315,GRCh38_TP53RK,12,-0.2968,13,-0.2021,13,-0.1200,16,0.32870
GRCh38_ENSG00000101040,GRCh38_ZMYND8,5,-1.4330,12,-0.2564,19,0.78044,12,-0.2238
GRCh38_ENSG00000124151,GRCh38_NCOA3,25,-0.5493,27,-0.5186,56,1.01676,28,-0.5262
GRCh38_ENSG00000196562,GRCh38_SULF2,166,-0.2377,102,-1.0711,154,-0.4379,273,0.97525
GRCh38_ENSG00000124126,GRCh38_PREX1,16,0.31906,8,-0.8052,15,0.36289,13,-0.0133
GRCh38_ENSG00000124198,GRCh38_ARFGEF2,18,-0.2282,14,-0.7063,33,1.05426,16,-0.5720
GRCh38_ENSG00000124207,GRCh38_CSE1L,32,-0.7594,23,-1.4015,52,-0.0441,74,0.92318
GRCh38_ENSG00000124214,GRCh38_STAU1,50,-0.2308,43,-0.5176,66,0.25933,62,0.15356
GRCh38_ENSG00000124228,GRCh38_DDX27,31,-0.2336,24,-0.6592,33,-0.1639,45,0.58669
GRCh38_ENSG00000124201,GRCh38_ZNFX1,55,-0.4068,72,0.01711,80,0.22538,69,-0.0787
GRCh38_ENSG00000177410,GRCh38_ZFAS1,71,-0.8083,78,-0.7341,84,-0.6681,178,1.15351
GRCh38_ENSG00000158470,GRCh38_B4GALT5,22,0.03772,19,-0.2744,29,0.60051,18,-0.4207
GRCh38_ENSG00000124226,GRCh38_RNF114,54,-0.0243,52,-0.0703,49,-0.1985,59,0.22115
GRCh38_ENSG00000244687,GRCh38_UBE2V1,87,-0.3966,85,-0.4723,134,0.40238,114,0.04717
GRCh38_ENSG00000240849,GRCh38_TMEM189,63,-0.2627,58,-0.4343,63,-0.3185,94,0.60428
GRCh38_ENSG00000172216,GRCh38_CEBPB,188,-0.7153,365,0.38673,317,0.14214,273,-0.1879
GRCh38_ENSG00000196396,GRCh38_PTPN1,34,-0.1298,28,-0.5206,40,0.14448,41,0.22512
GRCh38_ENSG00000101126,GRCh38_ADNP,40,-0.7616,38,-0.8901,92,0.76300,65,-0.0085
GRCh38_ENSG00000000419,GRCh38_DPM1,17,-0.9694,28,-0.2467,29,-0.2593,42,0.63466
GRCh38_ENSG00000054793,GRCh38_ATP9A,20,-1.5497,61,0.20111,66,0.40349,52,-0.1310
GRCh38_ENSG00000171940,GRCh38_ZNF217,36,0.72766,18,-0.4191,28,0.38027,19,-0.4432
GRCh38_ENSG00000101132,GRCh38_PFDN4,20,-0.4082,26,-0.0372,25,-0.0621,29,0.21247
GRCh38_ENSG00000124098,GRCh38_FAM210B,22,-0.7058,24,-0.6322,40,0.28150,40,0.32359
GRCh38_ENSG00000101138,GRCh38_CSTF1,13,-0.7416,17,-0.3404,18,-0.2534,27,0.63315
GRCh38_ENSG00000022277,GRCh38_RTF2,62,-0.5082,85,-0.0209,92,0.15525,87,0.04062
GRCh38_ENSG00000087510,GRCh38_TFAP2C,16,-0.6624,25,0.04446,27,0.21246,25,-0.0143
GRCh38_ENSG00000101146,GRCh38_RAE1,31,-0.2876,29,-0.4118,24,-0.8283,52,0.95601
GRCh38_ENSG00000124225,GRCh38_PMEPA1,114,0.35784,57,-0.8050,127,0.74464,75,-0.4222
GRCh38_ENSG00000124209,GRCh38_RAB22A,27,-1.2372,56,-0.1200,63,0.08256,69,0.32933
GRCh38_ENSG00000124164,GRCh38_VAPB,32,-0.0505,27,-0.3432,27,-0.3874,40,0.53709
GRCh38_ENSG00000124222,GRCh38_STX16,48,-0.1620,40,-0.5019,42,-0.4501,70,0.70526
GRCh38_ENSG00000215440,GRCh38_NPEPL1,39,0.81002,14,-0.9280,23,-0.0282,25,0.14836
GRCh38_ENSG00000087460,GRCh38_GNAS,617,0.06790,420,-0.5937,586,-0.0184,675,0.33184
GRCh38_ENSG00000101158,GRCh38_NELFCD,41,-0.0505,26,-0.8340,31,-0.5973,60,0.92923
GRCh38_ENSG00000101160,GRCh38_CTSZ,88,0.20397,53,-0.6674,124,1.09208,53,-0.8273
GRCh38_ENSG00000124172,GRCh38_ATP5F1E,677,-0.1894,564,-0.5258,801,0.10265,854,0.28442
GRCh38_ENSG00000101166,GRCh38_PRELID3B,21,-1.0908,46,0.10034,50,0.31005,42,-0.0477
GRCh38_ENSG00000196227,GRCh38_FAM217B,7,-0.8446,11,-0.2768,16,0.52095,12,-0.0610
GRCh38_ENSG00000149657,GRCh38_LSM14B,12,-0.5375,13,-0.4003,16,-0.0068,19,0.41533
GRCh38_ENSG00000101182,GRCh38_PSMA7,129,-0.7345,181,-0.2353,209,0.02350,237,0.34665
GRCh38_ENSG00000184402,GRCh38_SS18L1,22,0.65649,10,-0.5458,8,-1.0931,20,0.80159
GRCh38_ENSG00000101181,GRCh38_MTG2,24,-0.2637,20,-0.5620,24,-0.2928,36,0.65028
GRCh38_ENSG00000130703,GRCh38_OSBPL2,23,-1.1564,57,0.24426,50,0.01280,53,0.13223
GRCh38_ENSG00000130706,GRCh38_ADRM1,115,0.17271,65,-0.8028,85,-0.3868,134,0.68019
GRCh38_ENSG00000226332,GRCh38_AL354836.1,13,0.17950,1,-2.9662,4,-1.8997,23,2.20253
GRCh38_ENSG00000130702,GRCh38_LAMA5,71,-0.1288,41,-1.0712,49,-0.8705,118,1.23962
GRCh38_ENSG00000171858,GRCh38_RPS21,762,-0.5934,663,-0.8826,1326,0.37981,1261,0.31878
GRCh38_ENSG00000101187,GRCh38_SLCO4A1,9,-1.1299,23,0.25931,8,-1.6062,30,1.15777
GRCh38_ENSG00000101189,GRCh38_MRGBP,24,0.07331,13,-0.9608,16,-0.6767,32,0.99210
GRCh38_ENSG00000060491,GRCh38_OGFR,48,-0.3347,53,-0.2094,64,0.15955,62,0.10463
GRCh38_ENSG00000101191,GRCh38_DIDO1,38,0.16411,33,-0.0797,30,-0.2555,38,0.20080
GRCh38_ENSG00000101193,GRCh38_GID8,38,-0.7464,72,0.30447,54,-0.2520,67,0.22147
GRCh38_ENSG00000149658,GRCh38_YTHDF1,44,-0.3386,42,-0.4602,60,0.19051,59,0.21955
GRCh38_ENSG00000101199,GRCh38_ARFGAP1,117,1.04635,50,-0.3721,45,-0.6327,68,0.20723
GRCh38_ENSG00000125534,GRCh38_PPDPF,97,-0.8443,209,0.40843,153,-0.1809,175,0.10884
GRCh38_ENSG00000101213,GRCh38_PTK6,6,-1.9132,39,1.01183,18,-0.4787,23,0.00592
GRCh38_ENSG00000130589,GRCh38_HELZ2,53,-0.2352,67,0.16770,52,-0.3289,67,0.23764
GRCh38_ENSG00000258366,GRCh38_RTEL1,16,0.49852,11,-0.0712,6,-1.1921,15,0.66678
GRCh38_ENSG00000243509,GRCh38_TNFRSF6B,46,-0.7938,41,-1.0471,41,-1.1297,128,1.59406
GRCh38_ENSG00000101246,GRCh38_ARFRP1,79,0.38459,46,-0.5143,52,-0.3282,73,0.41091
GRCh38_ENSG00000197114,GRCh38_ZGPAT,41,-0.1195,46,0.08898,33,-0.5498,52,0.41572
GRCh38_ENSG00000203896,GRCh38_LIME1,66,2.08042,17,-0.3325,9,-1.3951,19,-0.1547
GRCh38_ENSG00000125520,GRCh38_SLC2A4RG,52,-0.2995,28,-1.3289,73,0.32735,75,0.45211
GRCh38_ENSG00000101150,GRCh38_TPD52L2,125,-0.0956,110,-0.3273,77,-1.0303,189,0.96944
GRCh38_ENSG00000101152,GRCh38_DNAJC5,75,-0.3071,105,0.25765,68,-0.5633,106,0.36914
GRCh38_ENSG00000198276,GRCh38_UCKL1,23,-0.0406,15,-0.7744,21,-0.2249,31,0.62349
GRCh38_ENSG00000101161,GRCh38_PRPF6,48,0.03354,42,-0.1993,41,-0.2948,55,0.35466
GRCh38_ENSG00000203883,GRCh38_SOX18,22,0.08513,12,-0.9745,42,1.76891,10,-1.5247
GRCh38_ENSG00000171700,GRCh38_RGS19,32,0.59332,14,-0.8208,21,-0.0812,25,0.26129
GRCh38_ENSG00000203880,GRCh38_PCMTD2,25,0.12149,23,0.00752,20,-0.2890,25,0.18802
GRCh38_ENSG00000155304,GRCh38_HSPA13,24,0.26864,10,-1.1498,34,1.17594,15,-0.7156
GRCh38_ENSG00000180530,GRCh38_NRIP1,52,-1.4118,104,-0.4110,179,0.69258,129,-0.0455
GRCh38_ENSG00000155313,GRCh38_USP25,17,-1.0158,35,0.11256,45,0.68648,27,-0.4566
GRCh38_ENSG00000154639,GRCh38_CXADR,8,-1.4569,11,-1.0367,26,0.48779,25,0.45270
GRCh38_ENSG00000154640,GRCh38_BTG3,28,0.24520,12,-1.1814,23,-0.1067,31,0.58293
GRCh38_ENSG00000154723,GRCh38_ATP5PF,107,0.15259,77,-0.4126,78,-0.4280,120,0.52940
GRCh38_ENSG00000142192,GRCh38_APP,163,0.14377,89,-0.8665,159,0.13932,167,0.29208
GRCh38_ENSG00000198862,GRCh38_LTN1,8,-0.9875,11,-0.5451,29,1.47778,10,-0.9502
GRCh38_ENSG00000156256,GRCh38_USP16,37,0.29016,24,-0.4472,44,0.76478,23,-0.6095
GRCh38_ENSG00000156261,GRCh38_CCT8,86,-0.0096,65,-0.4810,64,-0.5692,113,0.72693
GRCh38_ENSG00000156273,GRCh38_BACH1,25,-1.5242,78,0.28319,106,1.05409,43,-0.9339
GRCh38_ENSG00000156299,GRCh38_TIAM1,7,-2.2642,59,1.13146,35,0.11161,25,-0.5895
GRCh38_ENSG00000142168,GRCh38_SOD1,82,-0.4186,69,-0.7460,124,0.30845,120,0.27683
GRCh38_ENSG00000156304,GRCh38_SCAF4,7,-1.1911,14,-0.0850,16,0.17641,16,0.21698
GRCh38_ENSG00000142207,GRCh38_URB1,12,-0.3084,13,-0.2313,9,-0.9369,21,0.92810
GRCh38_ENSG00000159079,GRCh38_CFAP298,24,0.04365,15,-0.7008,16,-0.7070,32,0.90954
GRCh38_ENSG00000159110,GRCh38_IFNAR2,57,0.98578,27,-0.2454,26,-0.3542,31,-0.0337
GRCh38_ENSG00000243646,GRCh38_IL10RB,43,-0.3171,36,-0.6637,69,0.59481,51,-0.0670
GRCh38_ENSG00000142166,GRCh38_IFNAR1,60,0.20849,33,-0.7889,67,0.53184,50,-0.1381
GRCh38_ENSG00000159128,GRCh38_IFNGR2,63,-0.6901,62,-0.7858,111,0.25931,115,0.41099
GRCh38_ENSG00000142188,GRCh38_TMEM50B,30,0.56822,18,-0.2774,16,-0.4461,23,0.28530
GRCh38_ENSG00000159131,GRCh38_GART,31,-0.1977,15,-1.4343,34,-0.1189,49,0.83970
GRCh38_ENSG00000159140,GRCh38_SON,86,-0.6022,101,-0.3838,173,0.71301,113,-0.2553
GRCh38_ENSG00000241837,GRCh38_ATP5PO,120,-0.4124,105,-0.6831,129,-0.3801,211,0.81922
GRCh38_ENSG00000243927,GRCh38_MRPS6,57,-0.2637,70,0.06481,43,-0.8680,88,0.68801
GRCh38_ENSG00000198743,GRCh38_SLC5A3,13,-1.2850,25,-0.3304,55,1.44850,19,-0.9889
GRCh38_ENSG00000159200,GRCh38_RCAN1,22,-0.5418,20,-0.6818,22,-0.6258,44,1.03228
GRCh38_ENSG00000159216,GRCh38_RUNX1,95,0.26238,43,-1.0533,117,0.83936,68,-0.3663
GRCh38_ENSG00000185917,GRCh38_SETD4,14,0.06669,5,-1.4344,13,-0.1352,18,0.76066
GRCh38_ENSG00000159228,GRCh38_CBR1,99,-0.8167,105,-0.8021,145,-0.2861,233,0.90485
GRCh38_ENSG00000159231,GRCh38_CBR3,24,-0.6323,12,-1.7556,36,0.02749,51,0.93385
GRCh38_ENSG00000142197,GRCh38_DOP1B,4,-1.7977,13,-0.2263,20,0.78115,13,-0.1900
GRCh38_ENSG00000159256,GRCh38_MORC3,21,-0.4602,17,-0.8375,39,0.74477,27,-0.0934
GRCh38_ENSG00000185808,GRCh38_PIGP,15,-0.4911,23,0.18554,17,-0.3905,24,0.34770
GRCh38_ENSG00000182670,GRCh38_TTC3,67,-0.0016,34,-1.1446,108,1.11891,53,-0.5262
GRCh38_ENSG00000157538,GRCh38_VPS26C,15,-0.5291,18,-0.3076,23,0.18638,23,0.19392
GRCh38_ENSG00000157540,GRCh38_DYRK1A,25,-0.6345,37,-0.0240,43,0.27089,37,-0.0299
GRCh38_ENSG00000157551,GRCh38_KCNJ15,9,-1.3606,13,-0.7966,24,0.25837,27,0.54925
GRCh38_ENSG00000157557,GRCh38_ETS2,111,-0.7065,129,-0.5334,163,-0.1370,222,0.63417
GRCh38_ENSG00000183527,GRCh38_PSMG1,25,-0.5134,15,-1.3703,36,0.08553,45,0.74102
GRCh38_ENSG00000185658,GRCh38_BRWD1,27,-0.6541,30,-0.5574,66,1.03237,34,-0.4910
GRCh38_ENSG00000205581,GRCh38_HMGN1,115,-0.4117,86,-0.9466,166,0.21522,178,0.44559
GRCh38_ENSG00000182240,GRCh38_BACE2,61,-0.2350,58,-0.3353,78,0.21665,73,0.09504
GRCh38_ENSG00000183486,GRCh38_MX2,76,-0.9466,167,0.32287,140,-0.0052,143,0.04818
GRCh38_ENSG00000157601,GRCh38_MX1,283,-0.2510,312,-0.1057,307,-0.1575,372,0.28667
GRCh38_ENSG00000183421,GRCh38_RIPK4,15,-1.9897,52,-0.1568,42,-0.6032,81,0.98912
GRCh38_ENSG00000157617,GRCh38_C2CD2,23,-0.3374,23,-0.3678,23,-0.4421,37,0.68355
GRCh38_ENSG00000160179,GRCh38_ABCG1,21,-1.0235,68,0.99813,42,0.06336,31,-0.5976
GRCh38_ENSG00000160193,GRCh38_WDR4,14,-0.2089,7,-1.3079,12,-0.4453,23,1.05768
GRCh38_ENSG00000160194,GRCh38_NDUFV3,27,0.03294,17,-0.7011,32,0.41467,26,0.00645
GRCh38_ENSG00000160199,GRCh38_PKNOX1,11,-0.0950,3,-2.2778,14,0.35943,15,0.59642
GRCh38_ENSG00000160208,GRCh38_RRP1B,12,-1.0405,18,-0.4525,26,0.19217,28,0.38607
GRCh38_ENSG00000160209,GRCh38_PDXK,131,-0.1692,118,-0.3718,144,-0.0223,165,0.30358
GRCh38_ENSG00000160213,GRCh38_CSTB,582,-2.0343,3762,1.04851,2405,0.18080,1687,-0.5978
GRCh38_ENSG00000160214,GRCh38_RRP1,41,0.13596,26,-0.6602,26,-0.7399,52,0.87683
GRCh38_ENSG00000160216,GRCh38_AGPAT3,34,0.04550,33,0.00330,31,-0.1601,35,0.11661
GRCh38_ENSG00000160221,GRCh38_GATD3A,21,0.47609,8,-0.9733,11,-0.6767,21,0.82653
GRCh38_ENSG00000141959,GRCh38_PFKL,134,0.19997,63,-1.0594,121,0.04579,140,0.42899
GRCh38_ENSG00000160226,GRCh38_CFAP410,23,0.84178,7,-1.0942,12,-0.2396,16,0.36990
GRCh38_ENSG00000184787,GRCh38_UBE2G2,77,0.36805,41,-0.6822,58,-0.1238,70,0.33906
GRCh38_ENSG00000184900,GRCh38_SUMO3,99,-0.4053,74,-0.9246,140,0.19636,152,0.45151
GRCh38_ENSG00000183255,GRCh38_PTTG1IP,141,-0.1564,106,-0.6718,182,0.32325,166,0.14684
GRCh38_ENSG00000160255,GRCh38_ITGB2,75,-0.4460,58,-0.9087,172,1.33397,71,-0.7225
GRCh38_ENSG00000160256,GRCh38_FAM207A,21,-0.4300,17,-0.7642,21,-0.5333,39,0.97417
GRCh38_ENSG00000275874,GRCh38_PICSAR,11,-1.7996,17,-1.2190,18,-1.2777,66,1.96108
GRCh38_ENSG00000197381,GRCh38_ADARB1,16,-0.6506,14,-0.9183,26,0.17381,29,0.53405
GRCh38_ENSG00000186866,GRCh38_POFUT2,21,0.40400,16,-0.0141,12,-0.6484,19,0.34591
GRCh38_ENSG00000182871,GRCh38_COL18A1,377,0.41180,139,-1.2483,399,0.69245,268,-0.2026
GRCh38_ENSG00000142156,GRCh38_COL6A1,715,0.59420,294,-0.8970,691,0.73582,400,-0.4923
GRCh38_ENSG00000142173,GRCh38_COL6A2,851,0.94213,286,-0.8965,558,0.30347,435,-0.2467
GRCh38_ENSG00000160285,GRCh38_LSS,28,0.73141,10,-0.9529,14,-0.4405,22,0.52652
GRCh38_ENSG00000160294,GRCh38_MCM3AP,43,-0.0012,41,-0.0839,39,-0.1944,47,0.21796
GRCh38_ENSG00000182362,GRCh38_YBEY,29,0.11051,18,-0.6433,21,-0.5178,36,0.72677
GRCh38_ENSG00000160299,GRCh38_PCNT,19,0.16192,7,-1.4845,22,0.51010,19,0.16893
GRCh38_ENSG00000160305,GRCh38_DIP2A,22,-0.1306,21,-0.2628,21,-0.2462,28,0.41172
GRCh38_ENSG00000160307,GRCh38_S100B,5,-1.5186,27,1.08839,16,0.12977,11,-0.6625
GRCh38_ENSG00000160310,GRCh38_PRMT2,62,-0.0084,45,-0.5772,54,-0.2969,78,0.57572
GRCh38_ENSG00000206195,GRCh38_DUXAP8,12,-0.6481,9,-1.1782,35,1.52818,13,-0.7667
GRCh38_ENSG00000177663,GRCh38_IL17RA,15,-0.9415,26,-0.1286,25,-0.1960,34,0.50956
GRCh38_ENSG00000069998,GRCh38_HDHD5,9,-0.6562,14,0.02705,6,-1.4354,20,1.13599
GRCh38_ENSG00000093072,GRCh38_ADA2,55,1.05297,24,-0.3287,47,1.10844,12,-1.7399
GRCh38_ENSG00000131100,GRCh38_ATP6V1E1,85,-0.7257,144,0.10582,118,-0.2720,157,0.37164
GRCh38_ENSG00000099968,GRCh38_BCL2L13,12,-1.3705,30,-0.0189,33,0.15513,34,0.22435
GRCh38_ENSG00000015475,GRCh38_BID,35,0.87583,14,-0.6715,15,-0.5414,24,0.39709
GRCh38_ENSG00000243156,GRCh38_MICAL3,12,-0.8394,6,-1.8900,22,-0.0108,32,1.05015
GRCh38_ENSG00000215193,GRCh38_PEX26,20,0.64245,9,-0.7515,13,-0.0899,15,0.21261
GRCh38_ENSG00000184979,GRCh38_USP18,48,0.33312,31,-0.4125,32,-0.4160,47,0.44616
GRCh38_ENSG00000070413,GRCh38_DGCR2,67,-0.1003,59,-0.3187,53,-0.5783,92,0.67787
GRCh38_ENSG00000100056,GRCh38_ESS2,20,0.15903,19,0.03961,13,-0.7013,22,0.44989
GRCh38_ENSG00000100075,GRCh38_SLC25A1,60,0.32873,35,-0.5637,45,-0.1405,55,0.31247
GRCh38_ENSG00000100084,GRCh38_HIRA,10,-0.1816,2,-2.1832,1,-3.0749,22,2.67877
GRCh38_ENSG00000242259,GRCh38_C22orf39,28,0.20524,16,-0.6820,23,-0.1523,29,0.43089
GRCh38_ENSG00000185608,GRCh38_MRPL40,37,-0.1476,24,-0.9041,44,0.12645,48,0.42477
GRCh38_ENSG00000070010,GRCh38_UFD1,86,0.48041,41,-0.7474,48,-0.5612,81,0.64899
GRCh38_ENSG00000184113,GRCh38_CLDN5,53,1.06499,9,-1.8326,44,1.05038,19,-0.8094
GRCh38_ENSG00000215012,GRCh38_RTL10,9,-1.0680,18,0.01962,10,-1.0494,26,1.02662
GRCh38_ENSG00000184470,GRCh38_TXNRD2,19,0.29559,14,-0.2334,14,-0.2352,17,0.22371
GRCh38_ENSG00000093010,GRCh38_COMT,45,-0.5399,47,-0.4968,47,-0.5499,87,0.88652
GRCh38_ENSG00000183597,GRCh38_TANGO2,23,0.42069,13,-0.4790,11,-0.8142,23,0.71470
GRCh38_ENSG00000128191,GRCh38_DGCR8,20,-0.0557,13,-0.8286,19,-0.1947,27,0.62876
GRCh38_ENSG00000099899,GRCh38_TRMT2A,41,0.74222,15,-0.9445,15,-1.0125,36,0.89252
GRCh38_ENSG00000099901,GRCh38_RANBP1,78,-0.0368,40,-1.1378,49,-0.9270,123,1.26873
GRCh38_ENSG00000128185,GRCh38_DGCR6L,33,-0.1231,21,-0.8848,25,-0.6866,52,1.03819
GRCh38_ENSG00000099917,GRCh38_MED15,82,-0.2861,92,-0.1188,84,-0.3050,116,0.42198
GRCh38_ENSG00000241973,GRCh38_PI4KA,59,0.34276,35,-0.5405,40,-0.3567,58,0.46412
GRCh38_ENSG00000099940,GRCh38_SNAP29,28,-0.6433,41,-0.0285,48,0.25959,42,-0.0141
GRCh38_ENSG00000099942,GRCh38_CRKL,22,-1.1681,37,-0.4009,37,-0.4721,66,0.91919
GRCh38_ENSG00000099949,GRCh38_LZTR1,47,0.34237,29,-0.5003,19,-1.2603,55,1.01859
GRCh38_ENSG00000184436,GRCh38_THAP7,32,0.17767,18,-0.7359,20,-0.6506,38,0.83601
GRCh38_ENSG00000185651,GRCh38_UBE2L3,79,-0.9011,128,-0.1742,132,-0.1340,170,0.47887
GRCh38_ENSG00000161179,GRCh38_YDJC,32,0.04467,17,-1.0371,22,-0.6599,45,1.02233
GRCh38_ENSG00000128228,GRCh38_SDF2L1,117,1.26308,39,-0.5991,50,-0.1925,52,-0.1515
GRCh38_ENSG00000100023,GRCh38_PPIL2,45,0.38343,33,-0.1422,22,-0.8681,44,0.57677
GRCh38_ENSG00000100030,GRCh38_MAPK1,36,-1.0817,78,0.12396,81,0.22280,74,0.01575
GRCh38_ENSG00000100034,GRCh38_PPM1F,39,0.42030,20,-0.7095,27,-0.1847,35,0.37767
GRCh38_ENSG00000100038,GRCh38_TOP3B,20,0.52729,19,0.44005,10,-0.7451,15,0.03044
GRCh38_ENSG00000211663,GRCh38_IGLV3-19,57,2.18944,15,-0.1315,22,0.59498,3,-2.8453
GRCh38_ENSG00000211675,GRCh38_IGLC1,2917,2.61428,397,-1.0102,1023,0.79288,105,-3.4212
GRCh38_ENSG00000211677,GRCh38_IGLC2,24274,3.13102,3308,-0.6866,4862,-0.0246,933,-3.0213
GRCh38_ENSG00000211679,GRCh38_IGLC3,3494,3.77196,469,-0.3692,374,-0.8316,59,-3.9654
GRCh38_ENSG00000211685,GRCh38_IGLC7,466,4.87594,21,-1.7187,8,-3.3041,18,-2.2566
GRCh38_ENSG00000186716,GRCh38_BCR,50,-0.5683,59,-0.3549,68,-0.1253,88,0.49665
GRCh38_ENSG00000250479,GRCh38_CHCHD10,72,0.66715,30,-0.7787,57,0.36675,44,-0.2020
GRCh38_ENSG00000099953,GRCh38_MMP11,677,0.30201,365,-0.7450,1021,1.48206,288,-1.3717
GRCh38_ENSG00000099956,GRCh38_SMARCB1,33,0.05294,11,-1.6701,28,-0.2689,45,0.94137
GRCh38_ENSG00000099958,GRCh38_DERL3,254,2.98361,49,-0.1557,42,-0.4745,15,-2.3842
GRCh38_ENSG00000240972,GRCh38_MIF,588,-0.2683,476,-0.6556,641,-0.1656,874,0.59721
GRCh38_ENSG00000099977,GRCh38_DDT,60,-0.4671,77,-0.0760,63,-0.4731,100,0.57342
GRCh38_ENSG00000099991,GRCh38_CABIN1,34,0.34454,18,-0.7383,34,0.49107,25,-0.1821
GRCh38_ENSG00000099998,GRCh38_GGT5,127,0.98154,36,-1.1078,75,0.12201,70,-0.0115
GRCh38_ENSG00000100014,GRCh38_SPECC1L,27,-0.0646,16,-0.9256,39,0.70580,26,-0.1444
GRCh38_ENSG00000138867,GRCh38_GUCD1,40,-0.1150,29,-0.6857,39,-0.2051,54,0.59316
