Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to10,Feature log2 fold change topic 8to10
GRCh38_ENSG00000189377,GRCh38_CXCL17,15,-0.0041,17,0.27784,11,-0.5011,0,-5.2502,22,0.82945
GRCh38_ENSG00000124466,GRCh38_LYPD3,153,-2.5212,1306,0.93476,684,-0.3317,154,-2.5084,1035,0.54342
GRCh38_ENSG00000176531,GRCh38_PHLDB3,26,-0.5569,64,1.03719,27,-0.6012,14,-1.5255,41,0.22188
GRCh38_ENSG00000105755,GRCh38_ETHE1,37,-0.6475,83,0.75632,51,-0.1954,53,-0.0813,50,-0.2164
GRCh38_ENSG00000073050,GRCh38_XRCC1,16,-0.1979,13,-0.5233,12,-0.7770,32,0.95751,23,0.55261
GRCh38_ENSG00000167378,GRCh38_IRGQ,27,0.47965,17,-0.2920,21,0.06647,22,0.12592,19,-0.1517
GRCh38_ENSG00000124444,GRCh38_ZNF576,13,0.08699,8,-0.8295,10,-0.4487,11,-0.1518,19,0.88162
GRCh38_ENSG00000131116,GRCh38_ZNF428,31,0.83912,9,-1.2325,21,0.23904,31,0.82148,15,-0.4564
GRCh38_ENSG00000011422,GRCh38_PLAUR,57,-0.3826,61,-0.3141,87,0.37236,78,0.11502,70,-0.0705
GRCh38_ENSG00000105771,GRCh38_SMG9,38,0.77454,18,-0.5093,15,-0.8254,37,0.73592,27,0.26536
GRCh38_ENSG00000104783,GRCh38_KCNN4,19,0.23093,39,1.79854,11,-0.7222,4,-2.1313,10,-0.8831
GRCh38_ENSG00000159871,GRCh38_LYPD5,47,-2.5210,769,2.66682,187,-0.5646,26,-3.3721,110,-1.4923
GRCh38_ENSG00000267680,GRCh38_ZNF224,16,0.40934,5,-1.3691,16,0.53736,12,-0.0541,12,0.02071
GRCh38_ENSG00000167380,GRCh38_ZNF226,19,0.34637,5,-1.5940,12,-0.4320,17,0.21183,23,0.90170
GRCh38_ENSG00000073008,GRCh38_PVR,16,-0.6929,16,-0.7858,14,-1.1307,53,1.24229,37,0.85817
GRCh38_ENSG00000186567,GRCh38_CEACAM19,10,-1.5929,51,1.08539,20,-0.7390,4,-2.9436,39,0.63332
GRCh38_ENSG00000069399,GRCh38_BCL3,47,0.09631,48,0.16033,40,-0.1862,55,0.35801,40,-0.1603
GRCh38_ENSG00000142273,GRCh38_CBLC,16,-1.4501,69,1.00897,23,-1.0511,36,-0.1828,50,0.42773
GRCh38_ENSG00000130202,GRCh38_NECTIN2,91,-0.3010,131,0.31768,121,0.19821,122,0.16580,88,-0.4463
GRCh38_ENSG00000130204,GRCh38_TOMM40,56,-0.1416,42,-0.6609,36,-0.9875,150,1.53344,72,0.33487
GRCh38_ENSG00000130203,GRCh38_APOE,357,-0.6107,391,-0.5172,924,1.37592,124,-2.2002,409,-0.4941
GRCh38_ENSG00000130208,GRCh38_APOC1,83,-0.8258,115,-0.3724,265,1.56564,8,-4.2850,101,-0.6520
GRCh38_ENSG00000104853,GRCh38_CLPTM1,40,-0.2217,45,-0.0219,50,0.20248,53,0.22818,41,-0.2125
GRCh38_ENSG00000104856,GRCh38_RELB,46,0.62541,28,-0.1993,22,-0.6703,45,0.58886,33,0.13172
GRCh38_ENSG00000104859,GRCh38_CLASRP,34,0.82070,12,-0.8648,9,-1.4798,26,0.40495,31,0.95501
GRCh38_ENSG00000142252,GRCh38_GEMIN7,37,0.53074,13,-1.1175,19,-0.6545,35,0.44973,36,0.71286
GRCh38_ENSG00000007047,GRCh38_MARK4,18,-0.2201,17,-0.3627,20,-0.0266,19,-0.1329,25,0.40488
GRCh38_ENSG00000104866,GRCh38_PPP1R37,9,-0.6894,16,0.22007,9,-0.7743,20,0.58460,17,0.43491
GRCh38_ENSG00000104892,GRCh38_KLC3,15,-1.8499,49,-0.0333,38,-0.5037,26,-1.0071,81,1.16055
GRCh38_ENSG00000104884,GRCh38_ERCC2,31,0.92235,12,-0.6122,15,-0.3339,19,0.10774,19,0.16685
GRCh38_ENSG00000104881,GRCh38_PPP1R13L,54,-1.2127,120,0.02311,95,-0.4261,89,-0.4467,172,0.84210
GRCh38_ENSG00000012061,GRCh38_ERCC1,32,-0.4534,34,-0.4136,25,-1.0250,69,0.76683,63,0.83909
GRCh38_ENSG00000125740,GRCh38_FOSB,3,-2.3063,25,1.00889,15,0.00797,16,0.15852,11,-0.5059
GRCh38_ENSG00000125753,GRCh38_VASP,43,-0.4163,47,-0.3222,59,0.10824,98,0.92017,50,-0.2361
GRCh38_ENSG00000125741,GRCh38_OPA3,7,-0.9198,8,-0.8432,13,-0.0973,22,0.77621,17,0.49358
GRCh38_ENSG00000125746,GRCh38_EML2,17,-0.1681,12,-0.7749,5,-2.1978,34,0.97989,32,1.32252
GRCh38_ENSG00000125743,GRCh38_SNRPD2,145,-0.2553,110,-0.7539,159,-0.1428,317,1.04151,182,0.13469
GRCh38_ENSG00000177051,GRCh38_FBXO46,4,-1.5516,13,-0.0304,12,-0.2198,7,-0.8572,20,0.87475
GRCh38_ENSG00000177045,GRCh38_SIX5,25,0.56869,12,-0.6593,12,-0.7228,18,0.02083,25,0.72354
GRCh38_ENSG00000104936,GRCh38_DMPK,22,0.77693,5,-1.4549,10,-0.6252,18,0.47471,18,0.66927
GRCh38_ENSG00000185800,GRCh38_DMWD,20,-0.1343,21,-0.1125,18,-0.3682,27,0.29860,26,0.33423
GRCh38_ENSG00000125755,GRCh38_SYMPK,36,0.15627,35,0.11039,11,-1.8591,48,0.63983,46,0.78078
GRCh38_ENSG00000204866,GRCh38_IGFL2,5,-3.4568,123,1.81615,45,-0.2742,1,-5.2562,45,-0.3073
GRCh38_ENSG00000268621,GRCh38_IGFL2-AS1,3,-2.8108,29,0.71821,20,0.00851,1,-3.9341,25,0.54378
GRCh38_ENSG00000188293,GRCh38_IGFL1,4,-2.4642,14,-0.8964,33,0.71622,1,-3.7448,35,0.87721
GRCh38_ENSG00000011485,GRCh38_PPP5C,50,0.68349,16,-1.1823,16,-1.3089,80,1.52242,39,0.39180
GRCh38_ENSG00000160014,GRCh38_CALM3,104,-0.2505,119,-0.0397,108,-0.2360,181,0.65379,123,0.02293
GRCh38_ENSG00000105287,GRCh38_PRKD2,102,0.61003,49,-0.6281,55,-0.4664,74,0.07979,88,0.47891
GRCh38_ENSG00000090372,GRCh38_STRN4,38,0.00975,36,-0.0524,22,-0.9516,45,0.29216,51,0.66138
GRCh38_ENSG00000105281,GRCh38_SLC1A5,79,-0.0413,55,-0.6523,80,-0.0294,91,0.18766,96,0.37514
GRCh38_ENSG00000042753,GRCh38_AP2S1,170,-0.3087,147,-0.5989,209,0.01917,330,0.76592,217,0.09693
GRCh38_ENSG00000160007,GRCh38_ARHGAP35,18,-0.9840,18,-1.0731,50,0.81888,44,0.39039,32,-0.1190
GRCh38_ENSG00000130748,GRCh38_TMEM160,48,0.39802,23,-0.8620,43,0.27515,52,0.52159,34,-0.1957
GRCh38_ENSG00000130749,GRCh38_ZC3H4,15,-0.3334,18,0.03824,24,0.64165,18,-0.0098,13,-0.6493
GRCh38_ENSG00000142230,GRCh38_SAE1,54,0.07704,34,-0.7198,40,-0.4695,116,1.38411,52,0.01463
GRCh38_ENSG00000257704,GRCh38_INAFM1,21,-0.1413,19,-0.3571,23,-0.0711,35,0.64316,24,0.05157
GRCh38_ENSG00000197405,GRCh38_C5AR1,8,-0.9843,9,-0.8990,28,1.29048,10,-0.6758,13,-0.3488
GRCh38_ENSG00000134815,GRCh38_DHX34,10,-0.0701,8,-0.4192,4,-1.5684,15,0.52644,18,1.12178
GRCh38_ENSG00000118162,GRCh38_KPTN,27,1.21938,12,-0.0896,5,-1.7434,24,1.02422,13,0.04378
GRCh38_ENSG00000105402,GRCh38_NAPA,87,-0.6752,118,-0.2143,132,-0.0270,120,-0.1708,165,0.46537
GRCh38_ENSG00000024422,GRCh38_EHD2,120,-0.0926,67,-1.0824,142,0.22679,224,0.93711,123,-0.0651
GRCh38_ENSG00000105373,GRCh38_NOP53,120,-0.3933,124,-0.3797,188,0.42078,121,-0.3784,163,0.11853
GRCh38_ENSG00000178980,GRCh38_SELENOW,192,-0.3209,144,-0.8396,173,-0.5947,531,1.38710,275,0.32624
GRCh38_ENSG00000105486,GRCh38_LIG1,14,0.34247,4,-1.4782,5,-1.3008,35,1.95098,13,0.30063
GRCh38_ENSG00000105483,GRCh38_CARD8,36,1.24708,5,-1.9762,25,0.89573,17,0.03490,10,-0.9098
GRCh38_ENSG00000142227,GRCh38_EMP3,108,0.51787,35,-1.3204,99,0.50677,173,1.34524,45,-1.0334
GRCh38_ENSG00000105438,GRCh38_KDELR1,113,0.49552,57,-0.6574,49,-1.0110,164,1.13435,99,0.36910
GRCh38_ENSG00000105464,GRCh38_GRIN2D,8,-1.2549,17,-0.0741,19,0.10789,13,-0.4810,22,0.47893
GRCh38_ENSG00000105447,GRCh38_GRWD1,52,0.68278,19,-1.0136,23,-0.7886,72,1.24594,38,0.20794
GRCh38_ENSG00000105443,GRCh38_CYTH2,44,0.19009,41,0.06026,25,-0.8252,39,-0.0152,51,0.55830
GRCh38_ENSG00000088002,GRCh38_SULT2B1,23,-2.1313,236,1.97969,52,-1.1001,28,-1.8350,89,-0.1260
GRCh38_ENSG00000063177,GRCh38_RPL18,765,-0.4081,824,-0.3246,945,-0.0963,1168,0.26736,1163,0.34326
GRCh38_ENSG00000176920,GRCh38_FUT2,13,-1.1134,53,1.33091,24,-0.2723,8,-1.8988,25,-0.1818
GRCh38_ENSG00000105552,GRCh38_BCAT2,16,-0.2659,8,-1.2729,13,-0.6735,36,1.09185,26,0.74720
GRCh38_ENSG00000087074,GRCh38_PPP1R15A,54,0.01988,85,0.91743,36,-0.7400,55,0.06008,48,-0.2125
GRCh38_ENSG00000104805,GRCh38_NUCB1,87,-0.2411,87,-0.2744,80,-0.4646,133,0.43591,127,0.48633
GRCh38_ENSG00000087088,GRCh38_BAX,53,0.59042,24,-0.7238,15,-1.5633,74,1.16665,49,0.63092
GRCh38_ENSG00000087086,GRCh38_FTL,3261,0.06859,1733,-1.0031,3953,0.51267,2457,-0.3807,3403,0.17895
GRCh38_ENSG00000104812,GRCh38_GYS1,16,-0.3756,28,0.53240,14,-0.7737,29,0.50265,22,0.12906
GRCh38_ENSG00000183207,GRCh38_RUVBL2,68,0.32000,35,-0.7829,46,-0.3789,98,0.91833,62,0.20006
GRCh38_ENSG00000104852,GRCh38_SNRNP70,169,0.89835,65,-0.7122,73,-0.5797,145,0.63821,107,0.17290
GRCh38_ENSG00000130529,GRCh38_TRPM4,29,-0.3427,19,-1.0211,35,-0.0361,46,0.41752,46,0.55141
GRCh38_ENSG00000104894,GRCh38_CD37,19,0.28077,13,-0.2940,24,0.98580,6,-1.4220,11,-0.6649
GRCh38_ENSG00000104872,GRCh38_PIH1D1,29,-0.1867,25,-0.4507,42,0.57225,38,0.27639,27,-0.3733
GRCh38_ENSG00000161618,GRCh38_ALDH16A1,37,-0.0766,25,-0.7153,46,0.39343,40,0.04293,40,0.06570
GRCh38_ENSG00000090554,GRCh38_FLT3LG,17,0.11277,6,-1.4259,19,0.39826,10,-0.6643,20,0.52318
GRCh38_ENSG00000142541,GRCh38_RPL13A,1594,-0.2197,1183,-0.7521,1833,0.00252,2034,0.16977,2271,0.46805
GRCh38_ENSG00000142534,GRCh38_RPS11,1003,-0.3308,759,-0.8372,1463,0.36103,1324,0.11033,1376,0.22646
GRCh38_ENSG00000104870,GRCh38_FCGRT,99,0.34699,47,-0.8896,144,1.44442,38,-1.1556,45,-1.0511
GRCh38_ENSG00000142552,GRCh38_RCN3,28,0.13991,14,-0.9838,42,1.18050,48,1.03870,8,-1.9456
GRCh38_ENSG00000142546,GRCh38_NOSIP,58,-0.2727,63,-0.1634,59,-0.3102,86,0.35961,81,0.33976
GRCh38_ENSG00000126460,GRCh38_PRRG2,4,-1.6738,8,-0.7116,14,0.30993,9,-0.4751,17,0.71481
GRCh38_ENSG00000126458,GRCh38_RRAS,64,-0.0100,33,-1.1229,65,0.03097,89,0.53541,76,0.35730
GRCh38_ENSG00000126461,GRCh38_SCAF1,13,-0.4899,23,0.46134,6,-1.7228,26,0.59173,24,0.71082
GRCh38_ENSG00000126456,GRCh38_IRF3,79,0.74269,38,-0.4780,35,-0.6860,51,0.02895,64,0.50930
GRCh38_ENSG00000126453,GRCh38_BCL2L12,17,0.01759,13,-0.4845,14,-0.4245,46,1.67228,14,-0.4110
GRCh38_ENSG00000126457,GRCh38_PRMT1,123,0.60304,36,-1.4047,53,-0.8889,219,1.63687,92,0.16524
GRCh38_ENSG00000196961,GRCh38_AP2A1,45,-0.2613,37,-0.6310,52,-0.0468,88,0.83764,56,0.11684
GRCh38_ENSG00000104973,GRCh38_MED25,25,-0.1816,27,-0.0620,23,-0.3557,37,0.45397,31,0.23045
GRCh38_ENSG00000104960,GRCh38_PTOV1,83,0.21486,62,-0.2707,48,-0.7895,88,0.31623,96,0.60076
GRCh38_ENSG00000039650,GRCh38_PNKP,20,-0.1737,14,-0.7619,28,0.48337,38,0.86447,18,-0.4491
GRCh38_ENSG00000204673,GRCh38_AKT1S1,38,-0.0123,28,-0.5217,36,-0.1416,62,0.77942,40,0.08480
GRCh38_ENSG00000104946,GRCh38_TBC1D17,22,0.05926,22,0.12151,16,-0.5561,20,-0.0412,25,0.38777
GRCh38_ENSG00000104951,GRCh38_IL4I1,22,0.57067,12,-0.3982,21,0.62926,15,0.00255,10,-0.7766
GRCh38_ENSG00000213024,GRCh38_NUP62,68,-0.2390,41,-1.1207,77,-0.0539,131,0.83970,93,0.34685
GRCh38_ENSG00000169136,GRCh38_ATF5,41,0.53560,28,-0.0912,29,-0.0197,19,-0.7044,30,0.06976
GRCh38_ENSG00000105053,GRCh38_VRK3,19,-0.1889,22,0.06011,20,-0.0926,22,0.07810,22,0.08666
GRCh38_ENSG00000131408,GRCh38_NR1H2,44,0.04674,35,-0.3742,44,0.04962,47,0.14770,46,0.12487
GRCh38_ENSG00000062822,GRCh38_POLD1,11,-0.5627,10,-0.6772,8,-1.1799,44,1.77878,19,0.39068
GRCh38_ENSG00000161671,GRCh38_EMC10,35,0.40759,11,-1.5087,49,1.37990,20,-0.4580,17,-0.8818
GRCh38_ENSG00000161677,GRCh38_JOSD2,27,-0.3647,25,-0.5307,30,-0.2653,59,0.90699,38,0.25109
GRCh38_ENSG00000105472,GRCh38_CLEC11A,20,-0.5884,16,-1.0171,36,0.48074,43,0.65550,29,-0.0133
GRCh38_ENSG00000167747,GRCh38_C19orf48,21,-0.3198,10,-1.5038,19,-0.5851,69,1.65155,31,0.36907
GRCh38_ENSG00000167748,GRCh38_KLK1,5,-2.1344,42,1.53067,16,-0.3830,7,-1.4623,18,-0.2138
GRCh38_ENSG00000167754,GRCh38_KLK5,200,-2.0018,1980,2.19719,604,-0.4039,189,-2.0816,416,-1.0791
GRCh38_ENSG00000167755,GRCh38_KLK6,6,-3.0029,154,3.07970,40,-0.2505,5,-3.1159,4,-3.7919
GRCh38_ENSG00000169035,GRCh38_KLK7,120,-3.1396,2969,2.67907,837,-0.2824,65,-4.0336,336,-1.8736
GRCh38_ENSG00000129455,GRCh38_KLK8,64,-2.4900,789,1.85277,281,-0.3337,71,-2.3318,255,-0.5147
GRCh38_ENSG00000213022,GRCh38_KLK9,4,-3.1329,110,2.82501,23,-0.7157,1,-4.7869,15,-1.4286
GRCh38_ENSG00000129451,GRCh38_KLK10,150,-2.3972,1926,2.17043,595,-0.3971,153,-2.3626,444,-0.9344
GRCh38_ENSG00000167757,GRCh38_KLK11,33,-3.0261,623,2.02717,181,-0.6033,30,-3.1569,205,-0.3663
GRCh38_ENSG00000167759,GRCh38_KLK13,13,-3.0924,330,2.89899,75,-0.5782,4,-4.5507,36,-1.8166
GRCh38_ENSG00000186806,GRCh38_VSIG10L,9,-2.0930,125,3.07169,24,-0.7584,7,-2.3763,9,-2.4246
GRCh38_ENSG00000105379,GRCh38_ETFB,56,-0.5157,95,0.37040,75,-0.0674,99,0.38393,69,-0.2365
GRCh38_ENSG00000105374,GRCh38_NKG7,42,0.41976,16,-1.1066,44,0.66827,25,-0.3920,30,-0.1160
GRCh38_ENSG00000187474,GRCh38_FPR3,11,-0.8189,7,-1.5503,34,1.50598,7,-1.3805,16,-0.1965
GRCh38_ENSG00000105568,GRCh38_PPP2R1A,127,-0.2697,122,-0.3730,110,-0.6081,267,0.95336,179,0.37535
GRCh38_ENSG00000198464,GRCh38_ZNF480,12,-0.3582,12,-0.3984,11,-0.5809,28,1.00187,18,0.36778
GRCh38_ENSG00000170906,GRCh38_NDUFA3,102,0.11771,92,-0.0437,89,-0.1297,124,0.44432,89,-0.1086
GRCh38_ENSG00000105619,GRCh38_TFPT,20,0.61024,14,0.02372,10,-0.5589,16,0.27794,14,0.05629
GRCh38_ENSG00000105618,GRCh38_PRPF31,58,0.00876,44,-0.4836,42,-0.5947,101,0.92949,68,0.34238
GRCh38_ENSG00000088038,GRCh38_CNOT3,25,-0.0379,16,-0.7664,25,-0.0446,34,0.50177,29,0.29570
GRCh38_ENSG00000125505,GRCh38_MBOAT7,33,-0.6248,29,-0.8849,48,-0.0456,96,1.10862,54,0.18021
GRCh38_ENSG00000170892,GRCh38_TSEN34,24,-0.1106,16,-0.7676,21,-0.4009,56,1.29321,28,0.13218
GRCh38_ENSG00000170889,GRCh38_RPS9,620,-0.1682,498,-0.5641,728,0.11452,900,0.43640,730,0.11997
GRCh38_ENSG00000167613,GRCh38_LAIR1,26,-0.3595,19,-0.8986,62,1.63299,12,-1.5393,21,-0.8271
GRCh38_ENSG00000167615,GRCh38_LENG8,65,0.57529,32,-0.6141,39,-0.3054,37,-0.3239,58,0.50714
GRCh38_ENSG00000167617,GRCh38_CDC42EP5,23,0.58469,4,-1.9550,25,1.04272,26,0.81403,8,-1.1246
GRCh38_ENSG00000186818,GRCh38_LILRB4,28,-0.1588,21,-0.6247,46,0.91885,16,-0.9692,28,-0.2222
GRCh38_ENSG00000160439,GRCh38_RDH13,10,-0.9543,31,0.92369,16,-0.3363,15,-0.3634,19,-0.0612
GRCh38_ENSG00000131037,GRCh38_EPS8L1,32,-1.8934,349,2.77805,58,-1.1759,34,-1.7733,54,-1.2984
GRCh38_ENSG00000125503,GRCh38_PPP1R12C,90,0.44943,52,-0.4661,58,-0.3444,80,0.25761,79,0.30010
GRCh38_ENSG00000105048,GRCh38_TNNT1,25,-0.8694,38,-0.2535,29,-0.7730,88,1.16642,54,0.44959
GRCh38_ENSG00000105063,GRCh38_PPP6R1,77,0.12298,60,-0.3092,69,-0.0660,93,0.41943,73,0.02950
GRCh38_ENSG00000133265,GRCh38_HSPBP1,20,-0.7924,34,0.00017,27,-0.4583,69,1.21451,33,-0.0210
GRCh38_ENSG00000108107,GRCh38_RPL28,1630,-0.1701,1303,-0.5753,1504,-0.3721,2280,0.37212,2370,0.58899
GRCh38_ENSG00000108106,GRCh38_UBE2S,51,-0.0573,30,-0.9216,41,-0.5078,166,2.03438,42,-0.4204
GRCh38_ENSG00000063241,GRCh38_ISOC2,63,1.10640,19,-0.9428,18,-1.1270,71,1.31775,34,0.07432
GRCh38_ENSG00000090971,GRCh38_NAT14,22,0.72504,11,-0.3841,11,-0.4466,28,1.09031,12,-0.3355
GRCh38_ENSG00000218891,GRCh38_ZNF579,21,1.03542,5,-1.1270,6,-1.1248,20,0.96096,14,0.45284
GRCh38_ENSG00000179943,GRCh38_FIZ1,8,-0.5778,10,-0.4329,10,-0.3928,22,0.95486,15,0.33668
GRCh38_ENSG00000171443,GRCh38_ZNF524,26,0.38975,22,0.15936,15,-0.5899,15,-0.4779,25,0.38702
GRCh38_ENSG00000213015,GRCh38_ZNF580,43,0.59943,22,-0.5126,22,-0.5537,30,0.01470,38,0.51551
GRCh38_ENSG00000171425,GRCh38_ZNF581,16,0.04007,6,-1.4572,21,0.59678,20,0.41455,15,-0.0570
GRCh38_ENSG00000063244,GRCh38_U2AF2,18,-0.4166,22,-0.1429,28,0.29707,31,0.41159,21,-0.2505
GRCh38_ENSG00000063245,GRCh38_EPN1,119,-0.0088,91,-0.4859,89,-0.5859,183,0.68966,150,0.48549
GRCh38_ENSG00000142409,GRCh38_ZNF787,24,-0.0800,17,-0.6688,17,-0.7547,47,1.01535,33,0.53480
GRCh38_ENSG00000167685,GRCh38_ZNF444,24,0.87283,10,-0.6084,10,-0.6466,20,0.58780,16,0.21392
GRCh38_ENSG00000083844,GRCh38_ZNF264,13,-0.8190,18,-0.3697,27,0.47034,16,-0.4464,24,0.20524
GRCh38_ENSG00000268205,GRCh38_AC005261.1,36,-0.8937,61,-0.0932,77,0.37025,47,-0.5037,70,0.16504
GRCh38_ENSG00000256060,GRCh38_TRAPPC2B,13,-0.5251,17,-0.0698,14,-0.5388,14,-0.4128,26,0.82245
GRCh38_ENSG00000083817,GRCh38_ZNF416,6,-1.1523,19,0.75077,12,-0.0761,9,-0.5054,12,-0.0369
GRCh38_ENSG00000171606,GRCh38_ZNF274,15,0.44830,9,-0.4434,8,-0.6674,11,-0.1068,16,0.67955
GRCh38_ENSG00000198131,GRCh38_ZNF544,8,-0.6433,7,-1.0722,9,-0.6513,16,0.38271,21,1.14397
GRCh38_ENSG00000142396,GRCh38_ERVK3-1,46,0.41342,22,-0.8114,31,-0.2727,48,0.47573,42,0.33382
GRCh38_ENSG00000283103,GRCh38_AC010642.2,17,-0.1268,10,-1.0442,12,-0.7182,31,0.85403,26,0.78991
GRCh38_ENSG00000083845,GRCh38_RPS5,591,-0.3016,520,-0.5551,664,-0.1501,935,0.43711,864,0.40806
GRCh38_ENSG00000119574,GRCh38_ZBTB45,17,0.39040,8,-0.8116,16,0.26932,13,-0.1016,14,0.09336
GRCh38_ENSG00000130726,GRCh38_TRIM28,106,-0.1987,108,-0.1911,72,-0.9746,216,0.96998,150,0.48115
GRCh38_ENSG00000130724,GRCh38_CHMP2A,94,-0.5413,135,0.02775,119,-0.2309,154,0.23281,152,0.28460
GRCh38_ENSG00000130725,GRCh38_UBE2M,72,-0.0330,54,-0.5463,81,0.21570,118,0.77987,64,-0.2615
GRCh38_ENSG00000099326,GRCh38_MZF1,20,0.24222,12,-0.6020,8,-1.2350,23,0.46302,26,0.96541
GRCh38_ENSG00000247315,GRCh38_ZCCHC3,18,-0.0690,9,-1.1731,22,0.27910,26,0.51192,20,0.17145
GRCh38_ENSG00000125841,GRCh38_NRSN2,13,0.30431,5,-1.2138,10,-0.2585,35,1.98822,8,-0.6687
GRCh38_ENSG00000101255,GRCh38_TRIB3,7,-1.8399,13,-1.0386,25,0.06024,21,-0.1973,37,1.01555
GRCh38_ENSG00000125826,GRCh38_RBCK1,122,-0.4943,96,-0.9391,112,-0.7643,184,0.15643,279,1.22171
GRCh38_ENSG00000125875,GRCh38_TBC1D20,34,-0.4183,39,-0.2389,45,-0.0136,42,-0.0920,53,0.36726
GRCh38_ENSG00000101266,GRCh38_CSNK2A1,37,-1.2518,76,-0.1766,95,0.25994,90,0.10881,92,0.18870
GRCh38_ENSG00000271303,GRCh38_SRXN1,4,-2.7510,31,0.31002,37,0.79491,22,-0.2344,20,-0.4851
GRCh38_ENSG00000101276,GRCh38_SLC52A3,5,-1.2511,23,1.12721,10,-0.4252,7,-0.8079,13,0.00395
GRCh38_ENSG00000125898,GRCh38_FAM110A,55,-0.7307,91,0.07855,62,-0.6606,59,-0.6221,131,0.91989
GRCh38_ENSG00000125818,GRCh38_PSMF1,80,-0.7683,102,-0.4525,132,0.00081,216,0.81834,141,0.13718
GRCh38_ENSG00000125775,GRCh38_SDCBP2,55,-1.9794,450,1.69553,139,-0.7141,52,-2.0409,196,-0.0572
GRCh38_ENSG00000088832,GRCh38_FKBP1A,190,-0.5915,225,-0.3619,298,0.15797,469,0.87828,254,-0.1733
GRCh38_ENSG00000088833,GRCh38_NSFL1C,76,-0.9379,145,0.08353,120,-0.2897,196,0.56660,155,0.23234
GRCh38_ENSG00000198053,GRCh38_SIRPA,89,-0.5802,111,-0.2512,118,-0.1765,109,-0.2577,170,0.62099
GRCh38_ENSG00000125834,GRCh38_STK35,29,-0.5336,51,0.38816,22,-1.1286,46,0.18321,56,0.67508
GRCh38_ENSG00000125835,GRCh38_SNRPB,210,-0.2585,185,-0.5093,127,-1.2347,553,1.37048,321,0.56728
GRCh38_ENSG00000101361,GRCh38_NOP56,115,-0.3622,70,-1.2110,91,-0.8692,340,1.46651,192,0.62549
GRCh38_ENSG00000101365,GRCh38_IDH3B,65,-0.6703,57,-0.9399,73,-0.6137,150,0.65986,151,0.94058
GRCh38_ENSG00000088882,GRCh38_CPXM1,32,1.06272,7,-1.3601,22,0.56580,19,0.15650,13,-0.5657
GRCh38_ENSG00000132635,GRCh38_PCED1A,96,0.65695,36,-0.9713,51,-0.4377,82,0.41109,79,0.44685
GRCh38_ENSG00000215305,GRCh38_VPS16,44,-0.4796,41,-0.6613,47,-0.4452,82,0.52833,82,0.71031
GRCh38_ENSG00000132670,GRCh38_PTPRA,63,-0.6242,83,-0.2356,94,-0.0089,79,-0.2723,118,0.48348
GRCh38_ENSG00000125901,GRCh38_MRPS26,51,-0.4373,49,-0.5578,60,-0.2512,90,0.46662,86,0.52311
GRCh38_ENSG00000185019,GRCh38_UBOX5,10,-0.5747,9,-0.7885,16,0.19951,24,0.87554,14,0.03414
GRCh38_ENSG00000215251,GRCh38_FASTKD5,15,-0.7852,27,0.15539,20,-0.3858,30,0.28030,30,0.36571
GRCh38_ENSG00000198171,GRCh38_DDRGK1,43,-0.3043,42,-0.3764,46,-0.2834,81,0.69759,60,0.28380
GRCh38_ENSG00000125877,GRCh38_ITPA,67,-0.7111,63,-0.8685,91,-0.2903,166,0.74745,141,0.63322
GRCh38_ENSG00000088836,GRCh38_SLC4A11,10,-0.2416,6,-1.1774,9,-0.5090,29,1.43980,14,0.33882
GRCh38_ENSG00000088854,GRCh38_C20orf194,11,-0.4218,3,-2.1104,16,0.23531,20,0.55243,18,0.59665
GRCh38_ENSG00000088812,GRCh38_ATRN,15,-0.8408,21,-0.4238,23,-0.3163,43,0.76991,33,0.44937
GRCh38_ENSG00000088827,GRCh38_SIGLEC1,17,-0.9173,17,-0.9798,56,1.49727,21,-0.5876,22,-0.6408
GRCh38_ENSG00000101220,GRCh38_C20orf27,51,0.14774,24,-1.1253,25,-1.1331,113,1.52584,59,0.52670
GRCh38_ENSG00000125817,GRCh38_CENPB,93,-0.5284,113,-0.2491,118,-0.1988,158,0.31329,157,0.40163
GRCh38_ENSG00000101224,GRCh38_CDC25B,113,0.34280,52,-0.9378,63,-0.6925,152,0.85306,117,0.54237
GRCh38_ENSG00000125843,GRCh38_AP5S1,13,-0.3629,12,-0.5876,19,0.26959,27,0.77821,16,-0.1606
GRCh38_ENSG00000088888,GRCh38_MAVS,40,-0.2237,35,-0.4663,56,0.43939,59,0.39237,41,-0.2489
GRCh38_ENSG00000125779,GRCh38_PANK2,30,-0.5838,27,-0.7623,42,-0.0615,47,0.12552,58,0.65730
GRCh38_ENSG00000101236,GRCh38_RNF24,18,-0.3085,23,0.13174,30,0.69380,29,0.46834,11,-1.1699
GRCh38_ENSG00000088826,GRCh38_SMOX,33,-0.1464,47,0.51567,19,-1.1716,36,0.00162,46,0.54987
GRCh38_ENSG00000171867,GRCh38_PRNP,464,-1.0392,636,-0.6138,725,-0.4381,1489,0.82477,1218,0.65868
GRCh38_ENSG00000089057,GRCh38_SLC23A2,29,0.04805,17,-0.8653,22,-0.4641,38,0.50265,38,0.65694
