Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to10,Feature log2 fold change topic 2to10
GRCh38_ENSG00000141568,GRCh38_FOXK2,32,-0.8261,57,0.82613
GRCh38_ENSG00000141580,GRCh38_WDR45B,33,-0.6779,54,0.67792
GRCh38_ENSG00000141560,GRCh38_FN3KRP,18,-0.8460,32,0.84603
GRCh38_ENSG00000141556,GRCh38_TBCD,66,0.58265,44,-0.5826
GRCh38_ENSG00000141579,GRCh38_ZNF750,11,-2.9461,86,2.94615
GRCh38_ENSG00000176845,GRCh38_METRNL,94,-1.3451,239,1.34510
GRCh38_ENSG00000101557,GRCh38_USP14,27,-0.8391,50,0.83918
GRCh38_ENSG00000079134,GRCh38_THOC1,12,-0.4461,17,0.44614
GRCh38_ENSG00000176890,GRCh38_TYMS,21,-0.0124,21,0.01240
GRCh38_ENSG00000132199,GRCh38_ENOSF1,27,-0.0481,28,0.04817
GRCh38_ENSG00000176105,GRCh38_YES1,36,-0.2412,43,0.24123
GRCh38_ENSG00000101596,GRCh38_SMCHD1,32,-0.0040,32,0.00409
GRCh38_ENSG00000132205,GRCh38_EMILIN2,27,0.28665,22,-0.2866
GRCh38_ENSG00000101608,GRCh38_MYL12A,165,-0.0367,169,0.03675
GRCh38_ENSG00000118680,GRCh38_MYL12B,237,-0.1668,266,0.16689
GRCh38_ENSG00000177426,GRCh38_TGIF1,41,0.46811,29,-0.4681
GRCh38_ENSG00000263753,GRCh38_LINC00667,13,-0.3016,16,0.30163
GRCh38_ENSG00000206418,GRCh38_RAB12,9,-0.7382,16,0.73827
GRCh38_ENSG00000178127,GRCh38_NDUFV2,73,0.15130,66,-0.1513
GRCh38_ENSG00000101745,GRCh38_ANKRD12,38,0.17221,34,-0.1722
GRCh38_ENSG00000128791,GRCh38_TWSG1,24,0.60297,16,-0.6029
GRCh38_ENSG00000017797,GRCh38_RALBP1,8,-2.3274,43,2.32747
GRCh38_ENSG00000154845,GRCh38_PPP4R1,36,-0.6349,57,0.63494
GRCh38_ENSG00000168461,GRCh38_RAB31,57,-0.6455,89,0.64556
GRCh38_ENSG00000101558,GRCh38_VAPA,74,-0.5763,110,0.57635
GRCh38_ENSG00000154856,GRCh38_APCDD1,108,0.45354,79,-0.4535
GRCh38_ENSG00000134265,GRCh38_NAPG,13,-0.5841,19,0.58417
GRCh38_ENSG00000255112,GRCh38_CHMP1B,46,-0.0288,47,0.02881
GRCh38_ENSG00000154889,GRCh38_MPPE1,28,0.46743,20,-0.4674
GRCh38_ENSG00000141401,GRCh38_IMPA2,15,-0.7227,25,0.72273
GRCh38_ENSG00000176014,GRCh38_TUBB6,132,0.27922,109,-0.2792
GRCh38_ENSG00000141385,GRCh38_AFG3L2,20,-0.0565,20,0.05651
GRCh38_ENSG00000134278,GRCh38_SPIRE1,15,0.32057,12,-0.3205
GRCh38_ENSG00000128789,GRCh38_PSMG2,26,0.06528,25,-0.0652
GRCh38_ENSG00000175354,GRCh38_PTPN2,31,0.30140,25,-0.3014
GRCh38_ENSG00000085415,GRCh38_SEH1L,10,-0.9559,20,0.95591
GRCh38_ENSG00000101654,GRCh38_RNMT,16,-0.5527,23,0.55277
GRCh38_ENSG00000067900,GRCh38_ROCK1,31,0.01711,31,-0.0171
GRCh38_ENSG00000167088,GRCh38_SNRPD1,56,-0.4922,79,0.49226
GRCh38_ENSG00000101752,GRCh38_MIB1,18,-0.4239,24,0.42399
GRCh38_ENSG00000101773,GRCh38_RBBP8,6,-1.3090,15,1.30908
GRCh38_ENSG00000101782,GRCh38_RIOK3,19,-1.1458,42,1.14582
GRCh38_ENSG00000141458,GRCh38_NPC1,24,-0.2876,29,0.28766
GRCh38_ENSG00000154065,GRCh38_ANKRD29,7,-1.1073,15,1.10733
GRCh38_ENSG00000053747,GRCh38_LAMA3,51,-0.9728,101,0.97283
GRCh38_ENSG00000168234,GRCh38_TTC39C,12,-0.5289,17,0.52894
GRCh38_ENSG00000141447,GRCh38_OSBPL1A,2,-3.0377,21,3.03779
GRCh38_ENSG00000154059,GRCh38_IMPACT,8,-0.9747,15,0.97472
GRCh38_ENSG00000141380,GRCh38_SS18,19,-0.4888,27,0.48884
GRCh38_ENSG00000134762,GRCh38_DSC3,104,-1.9381,401,1.93818
GRCh38_ENSG00000134755,GRCh38_DSC2,102,-2.1682,458,2.16821
GRCh38_ENSG00000134765,GRCh38_DSC1,4,-3.3327,49,3.33278
GRCh38_ENSG00000134760,GRCh38_DSG1,15,-4.0371,247,4.03713
GRCh38_ENSG00000134757,GRCh38_DSG3,125,-2.4637,694,2.46372
GRCh38_ENSG00000046604,GRCh38_DSG2,26,-0.2416,31,0.24166
GRCh38_ENSG00000166974,GRCh38_MAPRE2,22,0.15837,20,-0.1583
GRCh38_ENSG00000172466,GRCh38_ZNF24,24,0.00543,24,-0.0054
GRCh38_ENSG00000153391,GRCh38_INO80C,7,-0.8232,12,0.82324
GRCh38_ENSG00000141429,GRCh38_GALNT1,37,-0.7681,63,0.76816
GRCh38_ENSG00000141428,GRCh38_C18orf21,13,0.18422,11,-0.1842
GRCh38_ENSG00000141425,GRCh38_RPRD1A,15,-0.2813,18,0.28138
GRCh38_ENSG00000141424,GRCh38_SLC39A6,32,0.14955,28,-0.1495
GRCh38_ENSG00000134759,GRCh38_ELP2,44,0.82922,25,-0.8292
GRCh38_ENSG00000134779,GRCh38_TPGS2,21,-0.0872,22,0.08729
GRCh38_ENSG00000152229,GRCh38_PSTPIP2,15,0.16780,13,-0.1678
GRCh38_ENSG00000152234,GRCh38_ATP5F1A,208,0.55260,141,-0.5526
GRCh38_ENSG00000152242,GRCh38_C18orf25,11,-0.3148,13,0.31488
GRCh38_ENSG00000134049,GRCh38_IER3IP1,43,0.63447,28,-0.6344
GRCh38_ENSG00000175387,GRCh38_SMAD2,24,-0.4537,33,0.45378
GRCh38_ENSG00000141627,GRCh38_DYM,12,-0.1362,14,0.13624
GRCh38_ENSG00000177576,GRCh38_C18orf32,30,-0.0806,32,0.08062
GRCh38_ENSG00000265681,GRCh38_RPL17,1137,0.46157,826,-0.4615
GRCh38_ENSG00000167306,GRCh38_MYO5B,6,-1.0845,13,1.08450
GRCh38_ENSG00000141644,GRCh38_MBD1,46,0.30601,37,-0.3060
GRCh38_ENSG00000154832,GRCh38_CXXC1,48,0.90718,25,-0.9071
GRCh38_ENSG00000141646,GRCh38_SMAD4,31,0.76639,18,-0.7663
GRCh38_ENSG00000176624,GRCh38_MEX3C,18,0.25020,15,-0.2502
GRCh38_ENSG00000134046,GRCh38_MBD2,61,-0.2241,71,0.22417
GRCh38_ENSG00000041353,GRCh38_RAB27B,2,-3.3159,22,3.31596
GRCh38_ENSG00000196628,GRCh38_TCF4,58,0.15884,52,-0.1588
GRCh38_ENSG00000091164,GRCh38_TXNL1,31,-0.4065,41,0.40652
GRCh38_ENSG00000134440,GRCh38_NARS,36,-0.5372,53,0.53723
GRCh38_ENSG00000049759,GRCh38_NEDD4L,5,-1.4003,15,1.40038
GRCh38_ENSG00000172175,GRCh38_MALT1,25,-0.1750,28,0.17505
GRCh38_ENSG00000074657,GRCh38_ZNF532,18,-0.5195,26,0.51959
GRCh38_ENSG00000166562,GRCh38_SEC11C,174,2.07365,41,-2.0736
GRCh38_ENSG00000074695,GRCh38_LMAN1,70,0.62978,45,-0.6297
GRCh38_ENSG00000141682,GRCh38_PMAIP1,10,-0.3738,14,0.37383
GRCh38_ENSG00000176641,GRCh38_RNF152,7,-1.2305,17,1.23056
GRCh38_ENSG00000197563,GRCh38_PIGN,7,-1.1499,15,1.14992
GRCh38_ENSG00000134444,GRCh38_RELCH,13,-0.5919,21,0.59197
GRCh38_ENSG00000119537,GRCh38_KDSR,23,-0.3682,30,0.36821
GRCh38_ENSG00000119541,GRCh38_VPS4B,35,-0.7235,58,0.72356
GRCh38_ENSG00000206075,GRCh38_SERPINB5,72,-1.7978,251,1.79785
GRCh38_ENSG00000197641,GRCh38_SERPINB13,11,-3.3840,117,3.38408
GRCh38_ENSG00000057149,GRCh38_SERPINB3,4,-3.3096,46,3.30965
GRCh38_ENSG00000166396,GRCh38_SERPINB7,4,-4.0335,66,4.03352
GRCh38_ENSG00000197632,GRCh38_SERPINB2,25,-1.5688,76,1.56883
GRCh38_ENSG00000166401,GRCh38_SERPINB8,10,-1.0778,22,1.07783
GRCh38_ENSG00000166479,GRCh38_TMX3,24,0.49191,17,-0.4919
GRCh38_ENSG00000170677,GRCh38_SOCS6,9,-0.9501,17,0.95012
GRCh38_ENSG00000261780,GRCh38_LINC02582,7,-2.0876,31,2.08763
GRCh38_ENSG00000133313,GRCh38_CNDP2,65,-0.1390,72,0.13902
GRCh38_ENSG00000180011,GRCh38_ZADH2,9,-0.4585,13,0.45855
GRCh38_ENSG00000197971,GRCh38_MBP,16,-0.9857,32,0.98571
GRCh38_ENSG00000060069,GRCh38_CTDP1,16,0.20343,14,-0.2034
GRCh38_ENSG00000122490,GRCh38_SLC66A2,36,0.34973,28,-0.3497
GRCh38_ENSG00000226742,GRCh38_HSBP1L1,20,-0.0930,22,0.09307
GRCh38_ENSG00000141759,GRCh38_TXNL4A,91,0.79230,52,-0.7923
GRCh38_ENSG00000101546,GRCh38_RBFA,17,0.25968,14,-0.2596
GRCh38_ENSG00000101544,GRCh38_ADNP2,25,0.07114,24,-0.0711
GRCh38_ENSG00000178184,GRCh38_PARD6G,17,-0.4081,22,0.40813
GRCh38_ENSG00000141934,GRCh38_PLPP2,30,-0.5960,46,0.59604
GRCh38_ENSG00000105556,GRCh38_MIER2,23,1.07505,11,-1.0750
GRCh38_ENSG00000141933,GRCh38_TPGS1,22,0.46112,16,-0.4611
GRCh38_ENSG00000099804,GRCh38_CDC34,30,-0.2490,36,0.24909
GRCh38_ENSG00000172270,GRCh38_BSG,241,0.01026,240,-0.0102
GRCh38_ENSG00000099821,GRCh38_POLRMT,19,-0.0130,19,0.01308
GRCh38_ENSG00000070423,GRCh38_RNF126,44,0.04646,43,-0.0464
GRCh38_ENSG00000070404,GRCh38_FSTL3,34,0.49860,24,-0.4986
GRCh38_ENSG00000011304,GRCh38_PTBP1,180,0.43673,133,-0.4367
GRCh38_ENSG00000197766,GRCh38_CFD,18,-0.0912,19,0.09123
GRCh38_ENSG00000175221,GRCh38_MED16,36,0.23242,31,-0.2324
GRCh38_ENSG00000198858,GRCh38_R3HDM4,90,0.58382,60,-0.5838
GRCh38_ENSG00000065268,GRCh38_WDR18,39,-0.3062,49,0.30627
GRCh38_ENSG00000182087,GRCh38_TMEM259,214,0.91828,113,-0.9182
GRCh38_ENSG00000064666,GRCh38_CNN2,167,0.26088,139,-0.2608
GRCh38_ENSG00000064687,GRCh38_ABCA7,34,1.14795,15,-1.1479
GRCh38_ENSG00000180448,GRCh38_ARHGAP45,55,1.07838,26,-1.0783
GRCh38_ENSG00000099817,GRCh38_POLR2E,60,0.40154,46,-0.4015
GRCh38_ENSG00000167468,GRCh38_GPX4,161,0.05400,155,-0.0540
GRCh38_ENSG00000064932,GRCh38_SBNO2,86,0.60847,56,-0.6084
GRCh38_ENSG00000118046,GRCh38_STK11,54,0.50265,38,-0.5026
GRCh38_ENSG00000099624,GRCh38_ATP5F1D,127,0.57826,85,-0.5782
GRCh38_ENSG00000167470,GRCh38_MIDN,76,-0.0662,79,0.06624
GRCh38_ENSG00000099622,GRCh38_CIRBP,251,1.12959,114,-1.1295
GRCh38_ENSG00000228300,GRCh38_FAM174C,36,-0.1803,41,0.18036
GRCh38_ENSG00000160953,GRCh38_PWWP3A,34,0.74743,20,-0.7474
GRCh38_ENSG00000115286,GRCh38_NDUFS7,48,0.43776,35,-0.4377
GRCh38_ENSG00000071626,GRCh38_DAZAP1,78,0.36271,60,-0.3627
GRCh38_ENSG00000115268,GRCh38_RPS15,973,0.17919,859,-0.1791
GRCh38_ENSG00000119559,GRCh38_C19orf25,18,0.32304,14,-0.3230
GRCh38_ENSG00000071655,GRCh38_MBD3,59,0.61443,38,-0.6144
GRCh38_ENSG00000127540,GRCh38_UQCR11,222,0.02015,219,-0.0201
GRCh38_ENSG00000071564,GRCh38_TCF3,46,0.80229,26,-0.8022
GRCh38_ENSG00000129911,GRCh38_KLF16,10,-0.6157,15,0.61579
GRCh38_ENSG00000129968,GRCh38_ABHD17A,41,0.07942,39,-0.0794
GRCh38_ENSG00000227500,GRCh38_SCAMP4,28,0.38046,22,-0.3804
GRCh38_ENSG00000133275,GRCh38_CSNK1G2,75,0.70255,46,-0.7025
GRCh38_ENSG00000133243,GRCh38_BTBD2,27,-0.1802,31,0.18028
GRCh38_ENSG00000099875,GRCh38_MKNK2,44,0.16563,39,-0.1656
GRCh38_ENSG00000172081,GRCh38_MOB3A,36,0.50399,26,-0.5039
GRCh38_ENSG00000065000,GRCh38_AP3D1,97,0.63752,62,-0.6375
GRCh38_ENSG00000104885,GRCh38_DOT1L,25,0.99282,12,-0.9928
GRCh38_ENSG00000104886,GRCh38_PLEKHJ1,40,0.52548,27,-0.5254
GRCh38_ENSG00000104897,GRCh38_SF3A2,32,0.61524,21,-0.6152
GRCh38_ENSG00000167476,GRCh38_JSRP1,61,2.42496,11,-2.4249
GRCh38_ENSG00000104904,GRCh38_OAZ1,436,0.11825,402,-0.1182
GRCh38_ENSG00000130332,GRCh38_LSM7,97,0.36812,75,-0.3681
GRCh38_ENSG00000005206,GRCh38_SPPL2B,27,0.42963,20,-0.4296
GRCh38_ENSG00000099800,GRCh38_TIMM13,102,0.09931,95,-0.0993
GRCh38_ENSG00000176619,GRCh38_LMNB2,28,-0.3476,36,0.34762
GRCh38_ENSG00000099860,GRCh38_GADD45B,46,0.93905,24,-0.9390
GRCh38_ENSG00000141873,GRCh38_SLC39A3,22,-0.2337,26,0.23373
GRCh38_ENSG00000104969,GRCh38_SGTA,51,-0.1609,57,0.16099
GRCh38_ENSG00000172009,GRCh38_THOP1,33,0.14153,30,-0.1415
GRCh38_ENSG00000104964,GRCh38_TLE5,244,0.02928,239,-0.0292
GRCh38_ENSG00000088256,GRCh38_GNA11,31,-0.1588,35,0.15889
GRCh38_ENSG00000060558,GRCh38_GNA15,42,-1.4958,118,1.49580
GRCh38_ENSG00000125912,GRCh38_NCLN,58,-0.2261,68,0.22610
GRCh38_ENSG00000141905,GRCh38_NFIC,35,-0.3795,46,0.37959
GRCh38_ENSG00000129932,GRCh38_DOHH,12,0.04317,12,-0.0431
GRCh38_ENSG00000105325,GRCh38_FZR1,34,-0.2431,41,0.24318
GRCh38_ENSG00000161091,GRCh38_MFSD12,96,-0.1412,106,0.14123
GRCh38_ENSG00000064961,GRCh38_HMG20B,35,-0.9318,67,0.93188
GRCh38_ENSG00000105298,GRCh38_CACTIN,18,0.68589,11,-0.6858
GRCh38_ENSG00000186111,GRCh38_PIP5K1C,50,0.93564,26,-0.9356
GRCh38_ENSG00000011132,GRCh38_APBA3,19,0.29461,15,-0.2946
GRCh38_ENSG00000183617,GRCh38_MRPL54,46,-0.1646,51,0.16460
GRCh38_ENSG00000167657,GRCh38_DAPK3,67,-0.0052,67,0.00525
GRCh38_ENSG00000167658,GRCh38_EEF2,774,0.12638,709,-0.1263
GRCh38_ENSG00000105229,GRCh38_PIAS4,18,-0.4346,25,0.43468
GRCh38_ENSG00000178951,GRCh38_ZBTB7A,43,-0.8063,76,0.80637
GRCh38_ENSG00000126934,GRCh38_MAP2K2,121,-0.1702,136,0.17020
GRCh38_ENSG00000077463,GRCh38_SIRT6,19,0.10023,17,-0.1002
GRCh38_ENSG00000105248,GRCh38_YJU2,21,0.20942,18,-0.2094
GRCh38_ENSG00000178078,GRCh38_STAP2,22,-1.2571,54,1.25718
GRCh38_ENSG00000008382,GRCh38_MPND,13,-0.7491,23,0.74915
GRCh38_ENSG00000141985,GRCh38_SH3GL1,73,-0.6535,116,0.65354
GRCh38_ENSG00000167670,GRCh38_CHAF1A,7,-0.8648,14,0.86486
GRCh38_ENSG00000167671,GRCh38_UBXN6,83,-0.0363,85,0.03639
GRCh38_ENSG00000167674,GRCh38_HDGFL2,31,0.33206,24,-0.3320
GRCh38_ENSG00000074842,GRCh38_MYDGF,184,0.86423,101,-0.8642
GRCh38_ENSG00000142002,GRCh38_DPP9,70,0.29972,57,-0.2997
GRCh38_ENSG00000141965,GRCh38_FEM1A,22,0.03437,21,-0.0343
GRCh38_ENSG00000127666,GRCh38_TICAM1,14,-0.0334,15,0.03348
GRCh38_ENSG00000105355,GRCh38_PLIN3,90,-0.4257,120,0.42579
GRCh38_ENSG00000276043,GRCh38_UHRF1,14,-0.4024,18,0.40245
GRCh38_ENSG00000127663,GRCh38_KDM4B,33,0.91275,17,-0.9127
GRCh38_ENSG00000223573,GRCh38_TINCR,12,-1.5279,35,1.52792
GRCh38_ENSG00000130254,GRCh38_SAFB2,42,0.52860,29,-0.5286
GRCh38_ENSG00000160633,GRCh38_SAFB,61,0.11100,56,-0.1110
GRCh38_ENSG00000130255,GRCh38_RPL36,1004,-0.4124,1337,0.41242
GRCh38_ENSG00000174917,GRCh38_MICOS13,81,0.03760,79,-0.0376
GRCh38_ENSG00000196365,GRCh38_LONP1,34,-0.5940,52,0.59409
GRCh38_ENSG00000174886,GRCh38_NDUFA11,197,-0.1049,212,0.10495
GRCh38_ENSG00000031823,GRCh38_RANBP3,28,-0.2437,33,0.24371
GRCh38_ENSG00000130382,GRCh38_MLLT1,76,0.67218,48,-0.6721
GRCh38_ENSG00000125656,GRCh38_CLPP,35,0.04465,34,-0.0446
GRCh38_ENSG00000125652,GRCh38_ALKBH7,33,-0.4462,45,0.44629
GRCh38_ENSG00000125651,GRCh38_GTF2F1,20,-0.9764,40,0.97644
GRCh38_ENSG00000088247,GRCh38_KHSRP,23,-0.6341,35,0.63419
GRCh38_ENSG00000125648,GRCh38_SLC25A23,8,-1.2159,19,1.21592
GRCh38_ENSG00000130545,GRCh38_CRB3,16,-0.9852,31,0.98528
GRCh38_ENSG00000125730,GRCh38_C3,169,1.00964,84,-1.0096
GRCh38_ENSG00000125734,GRCh38_GPR108,60,0.01896,59,-0.0189
GRCh38_ENSG00000125733,GRCh38_TRIP10,20,-0.8917,37,0.89172
GRCh38_ENSG00000125731,GRCh38_SH2D3A,7,-1.5069,20,1.50698
GRCh38_ENSG00000174837,GRCh38_ADGRE1,11,-0.6243,18,0.62437
GRCh38_ENSG00000171105,GRCh38_INSR,28,0.95891,14,-0.9589
GRCh38_ENSG00000104880,GRCh38_ARHGEF18,26,-0.2276,31,0.22767
GRCh38_ENSG00000198816,GRCh38_ZNF358,33,0.34725,26,-0.3472
GRCh38_ENSG00000090674,GRCh38_MCOLN1,20,0.08755,19,-0.0875
GRCh38_ENSG00000032444,GRCh38_PNPLA6,39,0.48128,28,-0.4812
GRCh38_ENSG00000076924,GRCh38_XAB2,9,-0.6728,15,0.67287
GRCh38_ENSG00000229833,GRCh38_PET100,114,-0.4507,157,0.45070
GRCh38_ENSG00000076944,GRCh38_STXBP2,55,0.06387,53,-0.0638
GRCh38_ENSG00000181029,GRCh38_TRAPPC5,118,-0.3401,150,0.34010
GRCh38_ENSG00000090659,GRCh38_CD209,15,-0.0613,16,0.06136
GRCh38_ENSG00000142459,GRCh38_EVI5L,18,0.04765,18,-0.0476
GRCh38_ENSG00000076984,GRCh38_MAP2K7,23,-0.0800,24,0.08008
GRCh38_ENSG00000104980,GRCh38_TIMM44,36,0.39257,27,-0.3925
GRCh38_ENSG00000066044,GRCh38_ELAVL1,40,-0.1838,45,0.18389
GRCh38_ENSG00000090661,GRCh38_CERS4,29,-1.0057,59,1.00578
GRCh38_ENSG00000167775,GRCh38_CD320,26,0.83192,14,-0.8319
GRCh38_ENSG00000267855,GRCh38_NDUFA7,46,-0.4047,60,0.40474
GRCh38_ENSG00000233927,GRCh38_RPS28,984,-0.4701,1363,0.47017
GRCh38_ENSG00000167772,GRCh38_ANGPTL4,15,-0.4103,20,0.41032
GRCh38_ENSG00000185236,GRCh38_RAB11B,55,0.02926,54,-0.0292
GRCh38_ENSG00000099785,GRCh38_MARCH2,16,-0.2352,19,0.23526
GRCh38_ENSG00000099783,GRCh38_HNRNPM,150,0.13328,136,-0.1332
GRCh38_ENSG00000142347,GRCh38_MYO1F,32,0.46648,23,-0.4664
GRCh38_ENSG00000130803,GRCh38_ZNF317,13,-0.6980,22,0.69801
GRCh38_ENSG00000174652,GRCh38_ZNF266,15,-0.6906,24,0.69064
GRCh38_ENSG00000197961,GRCh38_ZNF121,15,-1.0232,31,1.02329
GRCh38_ENSG00000171469,GRCh38_ZNF561,11,-1.2394,27,1.23945
GRCh38_ENSG00000171466,GRCh38_ZNF562,12,-1.5403,37,1.54034
GRCh38_ENSG00000196605,GRCh38_ZNF846,7,-1.5359,21,1.53598
GRCh38_ENSG00000127452,GRCh38_FBXL12,11,-0.3603,14,0.36034
GRCh38_ENSG00000198258,GRCh38_UBL5,251,-0.3740,326,0.37400
GRCh38_ENSG00000127445,GRCh38_PIN1,53,-0.0393,55,0.03935
GRCh38_ENSG00000080573,GRCh38_COL5A3,92,0.46669,66,-0.4666
GRCh38_ENSG00000130813,GRCh38_SHFL,47,-0.5408,68,0.54089
GRCh38_ENSG00000130810,GRCh38_PPAN,38,0.02380,38,-0.0238
GRCh38_ENSG00000130811,GRCh38_EIF3G,91,-0.3336,115,0.33362
GRCh38_ENSG00000130816,GRCh38_DNMT1,42,-0.0597,44,0.05973
GRCh38_ENSG00000105364,GRCh38_MRPL4,42,-0.1976,49,0.19768
GRCh38_ENSG00000090339,GRCh38_ICAM1,99,0.26342,82,-0.2634
GRCh38_ENSG00000267673,GRCh38_FDX2,24,0.43648,17,-0.4364
GRCh38_ENSG00000161847,GRCh38_RAVER1,38,0.98593,19,-0.9859
GRCh38_ENSG00000076662,GRCh38_ICAM3,44,1.15721,20,-1.1572
GRCh38_ENSG00000105397,GRCh38_TYK2,60,0.31482,48,-0.3148
GRCh38_ENSG00000105401,GRCh38_CDC37,142,0.00443,142,-0.0044
GRCh38_ENSG00000079999,GRCh38_KEAP1,48,-0.5253,70,0.52536
GRCh38_ENSG00000130734,GRCh38_ATG4D,27,0.23603,23,-0.2360
GRCh38_ENSG00000129347,GRCh38_KRI1,24,-0.6486,38,0.64866
GRCh38_ENSG00000129355,GRCh38_CDKN2D,15,0.26188,12,-0.2618
GRCh38_ENSG00000129354,GRCh38_AP1M2,12,-1.0063,24,1.00631
GRCh38_ENSG00000129353,GRCh38_SLC44A2,77,-0.1680,86,0.16809
GRCh38_ENSG00000129351,GRCh38_ILF3,130,0.19573,114,-0.1957
GRCh38_ENSG00000213339,GRCh38_QTRT1,30,0.49166,21,-0.4916
GRCh38_ENSG00000079805,GRCh38_DNM2,94,0.09852,88,-0.0985
GRCh38_ENSG00000099203,GRCh38_TMED1,33,0.23625,28,-0.2362
GRCh38_ENSG00000142453,GRCh38_CARM1,55,0.03966,53,-0.0396
GRCh38_ENSG00000130733,GRCh38_YIPF2,39,0.13668,36,-0.1366
GRCh38_ENSG00000142444,GRCh38_TIMM29,10,-0.5404,15,0.54044
GRCh38_ENSG00000127616,GRCh38_SMARCA4,63,-0.3181,79,0.31810
GRCh38_ENSG00000130164,GRCh38_LDLR,42,-1.1356,94,1.13561
GRCh38_ENSG00000197256,GRCh38_KANK2,27,0.98331,14,-0.9833
GRCh38_ENSG00000130158,GRCh38_DOCK6,22,-0.6629,35,0.66295
GRCh38_ENSG00000105514,GRCh38_RAB3D,36,-0.6117,55,0.61173
GRCh38_ENSG00000105518,GRCh38_TMEM205,29,-0.3500,37,0.35006
GRCh38_ENSG00000105520,GRCh38_PLPPR2,13,-1.1939,31,1.19390
GRCh38_ENSG00000130175,GRCh38_PRKCSH,129,-0.1964,148,0.19646
GRCh38_ENSG00000130159,GRCh38_ECSIT,33,0.44511,24,-0.4451
GRCh38_ENSG00000130165,GRCh38_ELOF1,50,0.04867,49,-0.0486
GRCh38_ENSG00000102575,GRCh38_ACP5,97,0.30766,78,-0.3076
GRCh38_ENSG00000196757,GRCh38_ZNF700,9,-0.3550,12,0.35508
GRCh38_ENSG00000173875,GRCh38_ZNF791,19,0.09037,17,-0.0903
GRCh38_ENSG00000104774,GRCh38_MAN2B1,83,0.29418,67,-0.2941
GRCh38_ENSG00000105583,GRCh38_WDR83OS,143,-0.0531,148,0.05319
GRCh38_ENSG00000095059,GRCh38_DHPS,27,-0.1594,30,0.15944
GRCh38_ENSG00000132004,GRCh38_FBXW9,10,-0.4996,14,0.49966
GRCh38_ENSG00000105576,GRCh38_TNPO2,32,0.37266,24,-0.3726
GRCh38_ENSG00000123144,GRCh38_TRIR,203,0.30930,164,-0.3093
GRCh38_ENSG00000198356,GRCh38_GET3,62,-0.4436,84,0.44364
GRCh38_ENSG00000095066,GRCh38_HOOK2,9,-1.6149,28,1.61490
GRCh38_ENSG00000171223,GRCh38_JUNB,127,-1.2859,309,1.28596
GRCh38_ENSG00000167815,GRCh38_PRDX2,68,1.53808,23,-1.5380
GRCh38_ENSG00000105612,GRCh38_DNASE2,52,0.41893,39,-0.4189
GRCh38_ENSG00000105607,GRCh38_GCDH,21,0.82912,12,-0.8291
GRCh38_ENSG00000179115,GRCh38_FARSA,46,-0.0109,47,0.01095
GRCh38_ENSG00000179218,GRCh38_CALR,503,-0.5434,733,0.54340
GRCh38_ENSG00000179262,GRCh38_RAD23A,65,-0.4386,88,0.43868
GRCh38_ENSG00000179271,GRCh38_GADD45GIP1,78,-0.4623,108,0.46235
GRCh38_ENSG00000104907,GRCh38_TRMT1,39,0.43694,29,-0.4369
GRCh38_ENSG00000160877,GRCh38_NACC1,18,-0.8537,33,0.85370
GRCh38_ENSG00000104915,GRCh38_STX10,29,-0.4622,41,0.46220
GRCh38_ENSG00000160888,GRCh38_IER2,175,-0.3084,217,0.30842
GRCh38_ENSG00000104957,GRCh38_CCDC130,47,0.40459,35,-0.4045
GRCh38_ENSG00000037757,GRCh38_MRI1,15,0.00947,15,-0.0094
GRCh38_ENSG00000104979,GRCh38_C19orf53,104,-0.4738,145,0.47388
GRCh38_ENSG00000132003,GRCh38_ZSWIM4,13,-0.6041,20,0.60411
GRCh38_ENSG00000267519,GRCh38_AC020916.1,50,-0.1215,55,0.12151
GRCh38_ENSG00000132024,GRCh38_CC2D1A,24,-0.4578,33,0.45788
GRCh38_ENSG00000132000,GRCh38_PODNL1,31,-0.1579,34,0.15799
GRCh38_ENSG00000132017,GRCh38_DCAF15,14,-0.2332,17,0.23321
GRCh38_ENSG00000141858,GRCh38_SAMD1,33,-0.7367,55,0.73676
GRCh38_ENSG00000072062,GRCh38_PRKACA,17,-0.9522,34,0.95222
GRCh38_ENSG00000123146,GRCh38_ADGRE5,68,0.79093,39,-0.7909
GRCh38_ENSG00000123136,GRCh38_DDX39A,90,0.56877,61,-0.5687
GRCh38_ENSG00000123143,GRCh38_PKN1,46,0.91549,24,-0.9154
GRCh38_ENSG00000123159,GRCh38_GIPC1,106,-0.7441,178,0.74412
GRCh38_ENSG00000132002,GRCh38_DNAJB1,175,-1.0304,357,1.03048
GRCh38_ENSG00000099797,GRCh38_TECR,102,-1.0732,215,1.07328
GRCh38_ENSG00000099795,GRCh38_NDUFB7,135,-0.2462,160,0.24621
GRCh38_ENSG00000127507,GRCh38_ADGRE2,11,-0.3198,14,0.31988
GRCh38_ENSG00000105137,GRCh38_SYDE1,22,0.65510,14,-0.6551
GRCh38_ENSG00000105135,GRCh38_ILVBL,28,-0.3016,34,0.30162
GRCh38_ENSG00000074181,GRCh38_NOTCH3,142,-0.5745,211,0.57456
GRCh38_ENSG00000141867,GRCh38_BRD4,50,-0.2519,60,0.25193
GRCh38_ENSG00000105127,GRCh38_AKAP8,39,0.68116,24,-0.6811
